id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,city,country,state,zip
6866739,https://www.boattrader.com/listing/2019-regency-230-dl3-103429839/,power,power-pontoon,Regency,230 DL3,2019,new,25.33,8.5,3235,2018-10-05T12:19:57.000Z,aluminum,,1,150,,,outboard,Miami,US,FL,33172
6917987,https://www.boattrader.com/listing/2019-regency-230-dl3-103462067/,power,power-pontoon,Regency,230 DL3,2019,new,25.33,8.5,3235,2018-11-22T06:16:51.000Z,aluminum,,1,150,,,outboard,Laredo,US,TX,78041
6940912,https://www.boattrader.com/listing/2019-regency-230-dl3-103476640/,power,power-pontoon,Regency,230 DL3,2019,new,25.33,8.5,3235,2018-12-19T06:18:24.000Z,aluminum,,1,200,,,outboard,West Chester,US,OH,45069
6788510,https://www.boattrader.com/listing/1999-pursuit-2270-cc-103373231/,power,power-center,Pursuit,2270 Cc,1999,used,22,8,,2018-07-27T13:14:32.000Z,fiberglass,gasoline,1,200,1999,1999,outboard,Tampa,US,FL,33626
6832823,https://www.boattrader.com/listing/2019-yamaha-waverunner-vxcho-103406684/,power,power-pwc,Yamaha WaveRunner,VXCHO,2019,new,11,4,,2018-09-05T14:43:43.000Z,fiberglass,gasoline,1,0,,,inboard,Hot Springs,US,AR,71913
6832850,https://www.boattrader.com/listing/2019-yamaha-waverunner-vxcho-103406701/,power,power-pwc,Yamaha WaveRunner,VXCHO,2019,new,11,0.08,,2018-09-05T14:53:13.000Z,fiberglass,gasoline,1,0,,,inboard,Hot Springs,US,AR,71913
6832881,https://www.boattrader.com/listing/2019-yamaha-waverunner-vxcho-103406731/,power,power-pwc,Yamaha WaveRunner,VXCHO,2019,new,11,4,,2018-09-05T15:04:00.000Z,fiberglass,gasoline,1,0,,,inboard,North Little Rock,US,AR,72117
6832903,https://www.boattrader.com/listing/2019-yamaha-waverunner-vxcho-103406755/,power,power-pwc,Yamaha WaveRunner,VXCHO,2019,new,11,4,,2018-09-05T15:11:46.000Z,fiberglass,gasoline,1,0,,,inboard,North Little Rock,US,AR,72117
6874254,https://www.boattrader.com/listing/2019-regency-210-dl3-103434918/,power,power-pontoon,Regency,210 DL3,2019,new,23.33,8.5,3148,2018-10-12T12:16:50.000Z,aluminum,,1,200,,,outboard,Allenton,US,WI,53002
6874300,https://www.boattrader.com/listing/2019-regency-210-dl3-103434974/,power,power-pontoon,Regency,210 DL3,2019,new,23.33,8.5,3148,2018-10-12T12:16:55.000Z,aluminum,,1,200,,,outboard,Watertown,US,SD,57201
6874305,https://www.boattrader.com/listing/2019-regency-210-dl3-103434968/,power,power-pontoon,Regency,210 DL3,2019,new,23.33,8.5,3148,2018-10-12T12:16:56.000Z,aluminum,,1,150,,,outboard,Myrtle Beach,US,SC,29572
6912103,https://www.boattrader.com/listing/2019-regency-210-dl3-103458551/,power,power-pontoon,Regency,210 DL3,2019,new,23.33,8.5,3148,2018-11-15T12:18:15.000Z,aluminum,,1,150,,,outboard,Springfield,US,MO,65807
6874353,https://www.boattrader.com/listing/2019-regency-210-dl3-103435020/,power,power-pontoon,Regency,210 DL3,2019,new,23.33,8.5,3148,2018-10-12T12:17:00.000Z,aluminum,,1,150,,,outboard,Morganton,US,NC,28680
6917919,https://www.boattrader.com/listing/2019-regency-210-dl3-103461986/,power,power-pontoon,Regency,210 DL3,2019,new,23.33,8.5,3148,2018-11-22T06:16:42.000Z,aluminum,,1,200,,,outboard,Orlando,US,FL,32819
6931409,https://www.boattrader.com/listing/2019-regency-210-dl3-103469839/,power,power-pontoon,Regency,210 DL3,2019,new,23.33,8.5,3148,2018-12-07T06:17:29.000Z,aluminum,,1,150,,,outboard,Madera,US,CA,93636
6932301,https://www.boattrader.com/listing/2019-regency-210-dl3-103470428/,power,power-pontoon,Regency,210 DL3,2019,new,23.33,8.5,3148,2018-12-08T06:18:11.000Z,aluminum,,1,150,,,outboard,Independence,US,MO,64055
6949102,https://www.boattrader.com/listing/2019-regency-210-dl3-103482495/,power,power-pontoon,Regency,210 DL3,2019,new,23.33,8.5,3148,2019-01-05T12:17:18.000Z,aluminum,,1,150,,,outboard,Forest Lake,US,MN,55025
6952189,https://www.boattrader.com/listing/2019-regency-210-dl3-103484500/,power,power-pontoon,Regency,210 DL3,2019,new,23.33,8.5,3148,2019-01-09T12:17:46.000Z,aluminum,,1,150,,,outboard,Sylacauga,US,AL,35150
6896963,https://www.boattrader.com/listing/2019-sea-doo-gtr-x-230-103450335/,power,power-pwc,Sea-Doo,GTR™-X® 230,2019,new,11.05,4.08,821,2018-11-01T11:19:23.000Z,fiberglass,gasoline,1,0,,,inboard,Hot Springs,US,AR,71913
6830141,https://www.boattrader.com/listing/2019-yamaha-waverunner-exsp-103403068/,power,power-pwc,Yamaha WaveRunner,EXSP,2019,new,10,1,,2018-09-03T15:30:22.000Z,fiberglass,gasoline,1,0,,,inboard,Hot Springs ,US,AR,71913
6830054,https://www.boattrader.com/listing/2019-yamaha-waverunner-exsp-103403002/,power,power-pwc,Yamaha WaveRunner,EXSP,2019,new,10,4,578,2018-09-03T14:28:23.000Z,other,gasoline,1,0,,,inboard,North Little Rock,US,AR,72117
6876496,https://www.boattrader.com/listing/2019-regency-230-le3-sport-103436955/,power,power-pontoon,Regency,230 LE3 Sport,2019,new,25.33,8.5,3375,2018-10-15T12:16:46.000Z,aluminum,,1,250,,,outboard,Katy,US,TX,77494
6943760,https://www.boattrader.com/listing/2019-regency-230-le3-sport-103478720/,power,power-pontoon,Regency,230 LE3 Sport,2019,new,25.33,8.5,3375,2018-12-22T12:17:02.000Z,aluminum,,1,250,,,outboard,Abilene,US,TX,79601
6395894,https://www.boattrader.com/listing/1987-bayliner-2560-103169180/,power,power-flybridge,Bayliner,2560,1987,used,25,9.42,,2017-10-10T07:47:23.000Z,fiberglass,gasoline,1,0,2010,2010,inboard-outboard,LaSalle,US,MI,48145
6905470,https://www.boattrader.com/listing/2019-boston-whaler-210-montauk-103569718/,power,power-center,Boston Whaler,210 Montauk,2019,new,21,8.5,2500,2018-11-09T07:24:22.000Z,fiberglass,gasoline,1,200,2019,2019,outboard-4s,"SE Massachusetts, Cape Cod and Martha's Vineyard",US,MA,02653
6770509,https://www.boattrader.com/listing/2016-absolute-40-stl-103358967/,power,power-cruiser,Absolute,40 STL,2016,used,40,13.08,16400,2018-07-10T11:11:02.000Z,fiberglass,diesel,2,660,,,inboard-outboard,Miami,US,FL,33133
6931547,https://www.boattrader.com/listing/1967-chris-craft-commander-flybridge-sport-fish-103471851/,power,power-flybridge,Chris-Craft,Commander Flybridge Sport Fish,1967,used,38,13,,2018-12-07T07:41:08.000Z,fiberglass,gasoline,2,770,2001,2001,inboard,Carrabelle,US,FL,32322
6944102,https://www.boattrader.com/listing/2019-mastercraft-xt20-103478948/,power,power-skiwake,Mastercraft,XT20,2019,new,20,8.08,4500,2018-12-24T08:21:20.000Z,fiberglass,gasoline,1,0,,,inboard,Nisswa,US,MN,56468
6801366,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103382259/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-08-08T12:19:41.000Z,aluminum,,1,0,,,outboard,Garner,US,NC,27529
6801801,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103382644/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-08-08T12:20:38.000Z,aluminum,,1,175,,,outboard,Katy,US,TX,77494
6810934,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103389145/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-08-16T12:15:52.000Z,aluminum,,1,150,,,outboard,Garland,US,TX,75043
6812568,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103390401/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-08-17T12:15:14.000Z,aluminum,,1,150,,,outboard,Columbia,US,MO,65202
6825029,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103399510/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-08-29T12:15:00.000Z,aluminum,,1,150,,,outboard,St. Charles,US,MO,63301
6829798,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103402782/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-09-03T12:15:33.000Z,aluminum,,1,150,,,outboard,La Vista,US,NE,68138
6844906,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103414845/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-09-15T12:15:51.000Z,aluminum,,1,175,,,outboard,Manteca,US,CA,95337
6846193,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103415710/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-09-17T12:16:22.000Z,aluminum,,1,175,,,outboard,Rancho Cucamonga,US,CA,91730
6848709,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103417547/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-09-19T12:15:22.000Z,aluminum,,1,175,,,outboard,Richfield,US,WI,53076
6872798,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103433824/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-10-11T12:17:07.000Z,aluminum,,1,200,,,outboard,Myrtle Beach,US,SC,29572
6892319,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103447252/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-10-27T12:18:16.000Z,aluminum,,1,175,,,outboard,San Jose,US,CA,95118
6897182,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103450530/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-11-01T12:17:06.000Z,aluminum,,1,175,,,outboard,Henrico,US,VA,23233
6906941,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103456110/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-11-10T12:16:34.000Z,aluminum,,1,200,,,outboard,Clarksville,US,IN,47129
6917982,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103462053/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-11-22T06:16:50.000Z,aluminum,,1,200,,,outboard,Bolingbrook,US,IL,60440
6940833,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103476571/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2018-12-19T06:18:10.000Z,aluminum,,1,175,,,outboard,Bridgeport,US,CT,06608
6950046,https://www.boattrader.com/listing/2019-tracker-targa-v-18-combo-103483158/,power,power-aluminum,Tracker,Targa V-18 Combo,2019,new,18.17,8.5,2092,2019-01-07T12:18:28.000Z,aluminum,,1,175,,,outboard,Sidney,US,NE,69160
5883996,https://www.boattrader.com/listing/2019-starcraft-crossover-210-scx-ob-102823944/,power,power-deck,Starcraft,Crossover 210 SCX OB,2019,new,20.33,8.5,2785,2016-07-25T13:26:12.000Z,fiberglass,gasoline,1,0,,,outboard,Middletown,US,PA,17057
5956094,https://www.boattrader.com/listing/2019-starcraft-mx-25-l-102873544/,power,power-pontoon,Starcraft,MX 25 L,2019,new,31.83,8.5,2542,2016-09-30T08:38:56.000Z,aluminum,,1,0,,,outboard,Middletown,US,PA,17057
5883977,https://www.boattrader.com/listing/2019-starcraft-star-step-221-ob-102823942/,power,power-deck,Starcraft,Star Step 221 OB,2019,new,21.83,8.5,2940,2016-07-25T13:18:45.000Z,fiberglass,gasoline,1,0,,,outboard,Middletown,US,PA,17057
5883969,https://www.boattrader.com/listing/2019-starcraft-star-step-230-ob-102823927/,power,power-deck,Starcraft,Star Step 230 OB,2019,new,21.5,8.5,2840,2016-07-25T13:13:40.000Z,fiberglass,gasoline,1,0,,,outboard,Middletown,US,PA,17057
5981371,https://www.boattrader.com/listing/2019-starcraft-limited-1915-ob-102888455/,power,power-deck,Starcraft,Limited 1915 OB,2019,new,19,8.5,2250,2016-10-24T12:26:36.000Z,fiberglass,gasoline,1,0,,,outboard,Middletown,US,PA,17057
5931928,https://www.boattrader.com/listing/2019-starcraft-ex-23-re-102857662/,power,power-pontoon,Starcraft,EX 23 RE,2019,new,23.83,8.5,2100,2016-09-08T12:32:36.000Z,aluminum,,1,0,,,outboard,Middletown,US,PA,17057
5298966,https://www.boattrader.com/listing/2019-seaark-180-rxjt-102575600/,power,power-jon,SeaArk,180 RXJT,2019,new,18,6.83,750,2015-08-13T10:46:44.000Z,aluminum,,1,0,,,outboard,Middletown,US,PA,17057
5598088,https://www.boattrader.com/listing/2019-seaark-872-rx-102653982/,power,power-jon,SeaArk,872 RX,2019,new,18,7.92,950,2016-01-08T08:23:19.000Z,aluminum,,1,0,,,outboard,Middletown,US,PA,17057
6893180,https://www.boattrader.com/listing/2019-cobalt-r30-103484769/,power,power-bowrider,Cobalt,R30,2019,new,30.67,9.5,7400,2018-10-29T11:04:25.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Raymond,US,ME,04071
6929453,https://www.boattrader.com/listing/2019-cobalt-r7-103484795/,power,power-bowrider,Cobalt,R7,2019,new,27.5,8.5,5600,2018-12-06T09:56:16.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Raymond,US,ME,04071
6929606,https://www.boattrader.com/listing/2019-four-winns-h180-103484759/,power,power-bowrider,Four Winns,H180,2019,new,18.5,8.33,3000,2018-12-06T12:25:04.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Raymond,US,ME,04071
6934144,https://www.boattrader.com/listing/2019-four-winns-hd180-103484801/,power,power-deck,Four Winns,HD180,2019,new,18.5,8.33,3000,2018-12-11T10:30:17.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Raymond,US,ME,04071
6934101,https://www.boattrader.com/listing/2019-four-winns-hd180-103484804/,power,power-deck,Four Winns,HD180,2019,new,18.5,8.33,3000,2018-12-11T10:07:56.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Raymond,US,ME,04071
6929621,https://www.boattrader.com/listing/2019-four-winns-hd180-103484760/,power,power-deck,Four Winns,HD180,2019,new,18.5,8.33,3000,2018-12-06T12:37:41.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Raymond,US,ME,04071
6934214,https://www.boattrader.com/listing/2019-four-winns-hd200-103484797/,power,power-deck,Four Winns,HD200,2019,new,20.08,8.33,3760,2018-12-11T10:52:17.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Raymond,US,ME,04071
6932012,https://www.boattrader.com/listing/2019-four-winns-h190-103484807/,power,power-bowrider,Four Winns,H190,2019,new,19,7.92,2800,2018-12-07T12:45:01.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Raymond,US,ME,04071
6932028,https://www.boattrader.com/listing/2019-four-winns-h190-103484802/,power,power-bowrider,Four Winns,H190,2019,new,19,7.92,2800,2018-12-07T12:51:42.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Raymond,US,ME,04071
6934316,https://www.boattrader.com/listing/2019-four-winns-h210-103484808/,power,power-bowrider,Four Winns,H210,2019,new,21.58,8.42,3450,2018-12-11T11:55:56.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Raymond,US,ME,04071
6934443,https://www.boattrader.com/listing/2019-four-winns-h230-103484803/,power,power-bowrider,Four Winns,H230,2019,new,23.58,8.42,3850,2018-12-11T12:43:01.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Raymond,US,ME,04071
6388660,https://www.boattrader.com/listing/2018-four-winns-f190-103191062/,power,power-bowrider,Four Winns,F190,2018,new,19,,,2017-10-03T12:30:29.000Z,fiberglass,gasoline,1,0,,,,Raymond,US,ME,04071
6388666,https://www.boattrader.com/listing/2018-four-winns-f190-103191091/,power,power-bowrider,Four Winns,F190,2018,new,19,,,2017-10-03T12:30:30.000Z,fiberglass,gasoline,1,0,,,,Raymond,US,ME,04071
6692279,https://www.boattrader.com/listing/2018-wellcraft-182-fisherman-103484780/,power,power-center,Wellcraft,182 Fisherman,2018,new,18.17,8,2200,2018-04-25T07:48:41.000Z,fiberglass,gasoline,1,0,,,outboard,Raymond,US,ME,04071
6959590,https://www.boattrader.com/listing/2019-formula-270-bowrider-103489321/,power,power-bowrider,Formula,270 Bowrider,2019,new,27,8.5,6200,2019-01-17T12:15:35.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,Eucha,US,OK,74342
6554233,https://www.boattrader.com/listing/2018-formula-290-bowrider-103489327/,power,power-bowrider,Formula,290 Bowrider,2018,new,29,9,8950,2017-12-07T10:58:37.000Z,fiberglass,,1,430,,,inboard-outboard,Eucha,US,OK,74342
6959787,https://www.boattrader.com/listing/2019-havoc-marsh-runner-103489474/,power,power-aluminum,Havoc,Marsh Runner,2019,new,16,6.17,,2019-01-17T14:55:12.000Z,aluminum,gasoline,0,,,,,Pensacola,US,FL,32505
6960291,https://www.boattrader.com/listing/2019-tahoe-700-103489775/,power,power-bowrider,Tahoe,700,2019,new,21,8.33,3488,2019-01-18T08:11:17.000Z,fiberglass,gasoline,1,250,,,inboard-outboard,San Jose,US,CA,95118
6960295,https://www.boattrader.com/listing/2019-tracker-pro-team-175-txw-103489779/,power,power-bass,Tracker,Pro Team 175 TXW,2019,new,17.58,7.42,1050,2019-01-18T08:11:18.000Z,aluminum,,1,60,,,outboard-4s,Atlantic City,US,NJ,08401
6960303,https://www.boattrader.com/listing/2019-tracker-pro-160-103489815/,power,power-bass,Tracker,Pro 160,2019,new,16.17,5.83,719,2019-01-18T08:11:19.000Z,aluminum,,1,40,,,outboard,Rancho Cucamonga,US,CA,91730
6960378,https://www.boattrader.com/listing/2019-tahoe-500-ts-103489863/,power,power-bowrider,Tahoe,500 TS,2019,new,19.83,7.83,2963,2019-01-18T08:11:30.000Z,fiberglass,gasoline,1,200,,,inboard-outboard,San Jose,US,CA,95118
6960409,https://www.boattrader.com/listing/2019-sun-tracker-bass-buggy-16-dlx-103489894/,power,power-pontoon,Sun Tracker,Bass Buggy 16 DLX,2019,new,16,7.08,1175,2019-01-18T08:11:35.000Z,aluminum,,1,40,,,outboard,Olathe,US,KS,66061
6960433,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-16-wt-103489870/,power,power-aluminum,Tracker,Pro Guide V-16 WT,2019,new,16.5,7.33,1194,2019-01-18T08:11:38.000Z,aluminum,,1,0,,,outboard,Tacoma,US,WA,98408
6960454,https://www.boattrader.com/listing/2019-nitro-z19-103489886/,power,power-bass,Nitro,Z19,2019,new,19.33,7.83,1850,2019-01-18T08:11:42.000Z,fiberglass,gasoline,1,200,,,outboard,San Jose,US,CA,95118
6960458,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-24-dlx-103489885/,power,power-pontoon,Sun Tracker,"Fishin' Barge 24 DLX",2019,new,26.17,8.5,2095,2019-01-18T08:11:43.000Z,aluminum,,1,150,,,outboard,La Vista,US,NE,68138
6960465,https://www.boattrader.com/listing/2019-sun-tracker-party-barge-24-dlx-103489883/,power,power-pontoon,Sun Tracker,Party Barge 24 DLX,2019,new,26.17,8.5,2200,2019-01-18T08:11:44.000Z,aluminum,,1,150,,,outboard,Rocklin,US,CA,95677
6960471,https://www.boattrader.com/listing/2019-sun-tracker-sportfish-22-xp3-103489960/,power,power-pontoon,Sun Tracker,SportFish 22 XP3,2019,new,24.17,8.5,3250,2019-01-18T08:11:45.000Z,aluminum,,1,150,,,outboard,Owatonna,US,MN,55060
6960480,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-20-dlx-103489944/,power,power-pontoon,Sun Tracker,"Fishin' Barge 20 DLX",2019,new,21.92,8.5,1700,2019-01-18T08:11:46.000Z,aluminum,,1,60,,,outboard,St. Charles,US,MO,63301
6960482,https://www.boattrader.com/listing/2019-tracker-panfish-16-103489942/,power,power-fresh,Tracker,Panfish 16,2019,new,16.17,5.83,766,2019-01-18T08:11:47.000Z,aluminum,gasoline,1,40,,,outboard,Brandon,US,MS,39047
6960486,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-sc-103489939/,power,power-aluminum,Tracker,Pro Guide V-175 SC,2019,new,17.58,8.08,1500,2019-01-18T08:11:47.000Z,aluminum,,1,115,,,outboard,Concord,US,NC,28027
6960505,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-24-dlx-103489990/,power,power-pontoon,Sun Tracker,"Fishin' Barge 24 DLX",2019,new,26.17,8.5,2095,2019-01-18T08:11:50.000Z,aluminum,,1,115,,,outboard,Springfield,US,MO,65807
6960522,https://www.boattrader.com/listing/2019-sun-tracker-party-barge-20-dlx-103490034/,power,power-pontoon,Sun Tracker,Party Barge 20 DLX,2019,new,21.92,8.5,1695,2019-01-18T08:11:53.000Z,aluminum,,1,90,,,outboard,West Chester,US,OH,45069
6960541,https://www.boattrader.com/listing/2019-tracker-targa-v-19-wt-103490020/,power,power-aluminum,Tracker,Targa V-19 WT,2019,new,19,8.5,2001,2019-01-18T08:11:56.000Z,aluminum,,1,150,,,outboard,Springfield,US,MO,65807
6960566,https://www.boattrader.com/listing/2019-tracker-pro-team-195-txw-103490061/,power,power-bass,Tracker,Pro Team 195 TXW,2019,new,18.58,8.17,1302,2019-01-18T08:12:00.000Z,aluminum,,1,150,,,outboard,Rancho Cucamonga,US,CA,91730
6960570,https://www.boattrader.com/listing/2019-tracker-grizzly-1448-jon-103490065/,power,power-jon,Tracker,Grizzly 1448 Jon,2019,new,14,6,562,2019-01-18T08:12:01.000Z,aluminum,,1,0,,,outboard,Memphis,US,TN,38105
6960572,https://www.boattrader.com/listing/2019-tracker-pro-170-103490088/,power,power-bass,Tracker,Pro 170,2019,new,16.67,6.42,878,2019-01-18T08:12:02.000Z,aluminum,gasoline,1,50,,,outboard,San Jose,US,CA,95118
6960584,https://www.boattrader.com/listing/2019-tahoe-2150-cc-103490080/,power,power-center,Tahoe,2150 CC,2019,new,21.08,8.5,2600,2019-01-18T08:12:05.000Z,fiberglass,gasoline,1,150,,,outboard,Henrico,US,VA,23233
6960608,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103490044/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2019-01-18T08:12:09.000Z,aluminum,,1,150,,,outboard,La Vista,US,NE,68138
6960622,https://www.boattrader.com/listing/2019-tracker-pro-team-175-tf-103490110/,power,power-bass,Tracker,Pro Team 175 TF,2019,new,17.58,7.42,970,2019-01-18T08:12:11.000Z,aluminum,,1,60,,,outboard,Memphis,US,TN,38105
6960636,https://www.boattrader.com/listing/2019-tracker-grizzly-1754-jon-103544678/,power,power-jon,Tracker,Grizzly 1754 Jon,2019,new,17.08,6.5,670,2019-01-18T08:12:14.000Z,aluminum,,1,0,,,outboard,Vidalia,US,LA,71373
6960643,https://www.boattrader.com/listing/2019-tracker-pro-170-103490120/,power,power-bass,Tracker,Pro 170,2019,new,16.67,6.42,878,2019-01-18T08:12:15.000Z,aluminum,gasoline,1,50,,,outboard,Rancho Cucamonga,US,CA,91730
6960655,https://www.boattrader.com/listing/2019-tahoe-2150-cc-103490092/,power,power-center,Tahoe,2150 CC,2019,new,21.08,8.5,2600,2019-01-18T08:12:17.000Z,fiberglass,gasoline,1,150,,,outboard,Springfield,US,MO,65807
6960684,https://www.boattrader.com/listing/2019-tracker-topper-1236-riveted-jon-103490176/,power,power-jon,Tracker,Topper 1236 Riveted Jon,2019,new,11.92,4.33,126,2019-01-18T08:12:22.000Z,aluminum,,1,0,,,outboard,Emmetsburg,US,IA,50536
6960696,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-16-wt-103490190/,power,power-aluminum,Tracker,Pro Guide V-16 WT,2019,new,16.5,7.33,1194,2019-01-18T08:12:24.000Z,aluminum,,1,75,,,outboard,Broken Arrow,US,OK,74012
6960713,https://www.boattrader.com/listing/2019-sun-tracker-sportfish-22-xp3-103490148/,power,power-pontoon,Sun Tracker,SportFish 22 XP3,2019,new,24.17,8.5,3250,2019-01-18T08:12:27.000Z,aluminum,,1,150,,,outboard,Forest Lake,US,MN,55025
6960725,https://www.boattrader.com/listing/2019-nitro-z17-103490174/,power,power-bass,Nitro,Z17,2019,new,17.33,7.5,1450,2019-01-18T08:12:29.000Z,fiberglass,gasoline,1,115,,,outboard,San Antonio,US,TX,78257
6960729,https://www.boattrader.com/listing/2019-sun-tracker-sportfish-22-dlx-103490162/,power,power-pontoon,Sun Tracker,SportFish 22 DLX,2019,new,24.17,8.5,2159,2019-01-18T08:12:30.000Z,aluminum,,1,115,,,outboard,Hampton,US,VA,23666
6960733,https://www.boattrader.com/listing/2019-tracker-pro-160-103490166/,power,power-bass,Tracker,Pro 160,2019,new,16.17,5.83,719,2019-01-18T08:12:31.000Z,aluminum,,1,40,,,outboard,La Vista,US,NE,68138
6960750,https://www.boattrader.com/listing/2019-tahoe-2150-103490206/,power,power-deck,Tahoe,2150,2019,new,21.08,8.5,3235,2019-01-18T08:12:34.000Z,fiberglass,gasoline,1,200,,,outboard,Three Lakes,US,WI,54562
6960751,https://www.boattrader.com/listing/2019-tahoe-500-tf-103490207/,power,power-skifish,Tahoe,500 TF,2019,new,19.83,7.83,2963,2019-01-18T08:12:34.000Z,fiberglass,gasoline,1,200,,,inboard-outboard,San Antonio,US,TX,78257
6960777,https://www.boattrader.com/listing/2019-sun-tracker-party-barge-22-dlx-103490237/,power,power-pontoon,Sun Tracker,Party Barge 22 DLX,2019,new,24.17,8.5,1920,2019-01-18T08:12:39.000Z,aluminum,,1,115,,,outboard,Gonzales,US,LA,70737
6960809,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103490294/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2019-01-18T08:12:44.000Z,aluminum,,1,150,,,outboard,Ashland,US,VA,23005
6960842,https://www.boattrader.com/listing/2019-tahoe-500-ts-103490265/,power,power-bowrider,Tahoe,500 TS,2019,new,19.83,7.83,2963,2019-01-18T08:12:49.000Z,fiberglass,gasoline,1,200,,,inboard-outboard,Memphis,US,TN,38105
6960838,https://www.boattrader.com/listing/2019-sun-tracker-sportfish-22-xp3-103490262/,power,power-pontoon,Sun Tracker,SportFish 22 XP3,2019,new,24.17,8.5,3250,2019-01-18T08:12:49.000Z,aluminum,,1,115,,,outboard,Springfield,US,MO,65807
6960840,https://www.boattrader.com/listing/2019-tracker-pro-160-103490267/,power,power-bass,Tracker,Pro 160,2019,new,16.17,5.83,719,2019-01-18T08:12:49.000Z,aluminum,,1,40,,,outboard,Independence,US,MO,64055
6960839,https://www.boattrader.com/listing/2019-sun-tracker-bass-buggy-16-dlx-103490261/,power,power-pontoon,Sun Tracker,Bass Buggy 16 DLX,2019,new,16,7.08,1175,2019-01-18T08:12:49.000Z,aluminum,,1,40,,,outboard,West Chester,US,OH,45069
6960878,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-sc-103490332/,power,power-aluminum,Tracker,Pro Guide V-175 SC,2019,new,17.58,8.08,1500,2019-01-18T08:12:56.000Z,aluminum,,1,115,,,outboard,Olathe,US,KS,66061
6960880,https://www.boattrader.com/listing/2019-mako-pro-skiff-19-top-drive-103490333/,power,power-skiff,Mako,Pro Skiff 19 Top Drive,2019,new,19.33,7.75,1900,2019-01-18T08:12:56.000Z,fiberglass,,1,115,,,outboard,Katy,US,TX,77494
