id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,price,city,country,state
7197520,https://www.boattrader.com/listing/2000-malibu-sunsetter-lxi-103660966/,power,power-skiwake,Malibu,Sunsetter LXi,2000,used,22,7.67,,2019-08-28T04:03:01.000Z,fiberglass,gasoline,1,0,,,inboard,19995,Pewaukee,US,WI
7181992,https://www.boattrader.com/listing/2020-four-winns-355v-coupeob-103650331/,power,power-expresscruiser,Four Winns,355V/CoupeOB,2020,new,35,11.5,,2019-08-14T04:05:22.000Z,fiberglass,other,2,0,,,,454597,Sturgeon Bay,US,WI
7160749,https://www.boattrader.com/listing/2011-four-winns-200-horizon-103633578/,power,power-bowrider,Four Winns,200 Horizon,2011,used,20,,,2019-07-27T04:04:42.000Z,fiberglass,other,1,0,,,,28900,Sturgeon Bay,US,WI
7244707,https://www.boattrader.com/listing/2014-bennington-20f-103696514/,power,power-pontoon,Bennington,20F,2014,used,20,,,2019-10-09T04:02:18.000Z,fiberglass,other,1,0,,,,18995,Pewaukee,US,WI
7053583,https://www.boattrader.com/listing/2018-alumacraft-voyageur-175-103556816/,power,power-aluminum,Alumacraft,Voyageur 175,2018,new,17,,,2019-04-17T15:55:53.000Z,aluminum,other,1,0,,,,24536,Pewaukee,US,WI
7215563,https://www.boattrader.com/listing/2006-boston-whaler-24-outrage-103678698/,power,power-sportcruiser,Boston Whaler,24 Outrage,2006,used,24,,,2019-09-12T07:49:24.000Z,fiberglass,gasoline,1,300,,,inboard,44995,Wrightsville Beach,US,NC
7221583,https://www.boattrader.com/listing/2017-tige-20-rzr-103679170/,power,power-skiwake,Tige,20-RZR,2017,used,20,,,2019-09-18T04:02:55.000Z,fiberglass,other,1,0,,,,74995,Sturgeon Bay,US,WI
7053604,https://www.boattrader.com/listing/2018-jc-pontoon-neptoon-21-lg-103556841/,power,power-pontoon,JC PONTOON,NEPTOON 21 LG,2018,new,21,,,2019-04-17T15:55:53.000Z,fiberglass,other,1,0,,,,43826,Pewaukee,US,WI
7053478,https://www.boattrader.com/listing/2019-barletta-e-24qc-103556700/,power,power-pontoon,Barletta,E 24QC,2019,new,24,9,,2019-04-17T15:54:30.000Z,fiberglass,other,1,0,,,,66207,Pewaukee,US,WI
7216675,https://www.boattrader.com/listing/1989-sea-ray-200-bow-rider-103675561/,power,power-bowrider,Sea Ray,200 Bow Rider,1989,used,20,7.83,,2019-09-13T04:04:24.000Z,fiberglass,other,1,0,,,,8500,Sturgeon Bay,US,WI
7053706,https://www.boattrader.com/listing/1993-sea-ray-310ss-103556876/,power,power-expresscruiser,Sea Ray,310SS,1993,used,31,9.5,,2019-04-17T15:55:56.000Z,fiberglass,other,2,0,,,,23995,Pewaukee,US,WI
7053493,https://www.boattrader.com/listing/2019-barletta-e-24uc-103556719/,power,power-pontoon,Barletta,E 24UC,2019,new,24,9,,2019-04-17T15:54:31.000Z,fiberglass,other,1,0,,,,59876,Pewaukee,US,WI
7104244,https://www.boattrader.com/listing/2019-starcraft-mdx-io-201-i-o-103595947/,power,power-deck,Starcraft,MDX IO 201 I/O,2019,new,20,8.5,,2019-06-05T17:51:28.000Z,fiberglass,other,1,0,,,,40804,Pewaukee,US,WI
7146187,https://www.boattrader.com/listing/2015-four-winns-180h-ss-103623634/,power,power-bowrider,Four Winns,180H/SS,2015,used,18,7.58,,2019-07-12T13:17:03.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,27995,Pewaukee,US,WI
7155427,https://www.boattrader.com/listing/1996-sea-ray-300-sundancer-103629904/,power,power-expresscruiser,Sea Ray,300 Sundancer,1996,used,30,10.5,,2019-07-23T04:04:27.000Z,fiberglass,gasoline,2,0,,,inboard,24995,Pewaukee,US,WI
7252036,https://www.boattrader.com/listing/2019-starcraft-ex-24-r-103701250/,power,power-pontoon,Starcraft,EX 24 R,2019,new,24,8.5,,2019-10-16T04:02:57.000Z,fiberglass,other,1,0,,,,37550,Pewaukee,US,WI
7232017,https://www.boattrader.com/listing/2003-sea-ray-182-bow-rider-103686337/,power,power-bowrider,Sea Ray,182 Bow Rider,2003,used,18,,,2019-09-27T04:02:11.000Z,fiberglass,other,1,0,,,,10995,Pewaukee,US,WI
7180912,https://www.boattrader.com/listing/2013-premier-250-s-series-rf-103649555/,power,power-pontoon,Premier,250 S-Series RF,2013,used,25,8.5,,2019-08-13T04:05:28.000Z,fiberglass,gasoline,1,0,,,outboard,49995,Sturgeon Bay,US,WI
7248694,https://www.boattrader.com/listing/1997-smoker-craft-2230-commander-103699267/,power,power-sportfish,Smoker Craft,2230 Commander,1997,used,22,,,2019-10-12T04:02:17.000Z,fiberglass,other,1,0,,,,7997,Pewaukee,US,WI
7053775,https://www.boattrader.com/listing/1988-cruisers-yachts-3170-esprit-103556978/,power,power-expresscruiser,Cruisers Yachts,3170 Esprit,1988,used,31,11,,2019-04-17T15:57:00.000Z,fiberglass,other,2,0,,,,19995,Sturgeon Bay,US,WI
7053751,https://www.boattrader.com/listing/2019-scout-dorado-225-dorado-103557009/,power,power-sportfish,Scout,DORADO 225 DORADO,2019,new,22,9.84,,2019-04-17T15:57:00.000Z,fiberglass,other,1,0,,,,82942,Pewaukee,US,WI
7053697,https://www.boattrader.com/listing/1986-sea-ray-390-express-cruiser-103556928/,power,power-expresscruiser,Sea Ray,390 Express Cruiser,1986,used,39,13.92,,2019-04-17T15:55:56.000Z,fiberglass,other,2,0,,,,29995,Pewaukee,US,WI
7053640,https://www.boattrader.com/listing/2019-tige-r-20-103556858/,power,power-skiwake,Tige,R 20,2019,new,20,102,,2019-04-17T15:55:54.000Z,fiberglass,other,1,0,,,,81166,Pewaukee,US,WI
7053673,https://www.boattrader.com/listing/2008-four-winns-180h-103556901/,power,power-bowrider,Four Winns,180H,2008,used,18,,,2019-04-17T15:55:55.000Z,fiberglass,other,1,0,,,,11995,Pewaukee,US,WI
7053619,https://www.boattrader.com/listing/2017-jc-pontoon-24sporttoon-tt-103556851/,power,power-pontoon,JC PONTOON,24SportToon/TT,2017,new,24,,,2019-04-17T15:55:54.000Z,fiberglass,other,1,0,,,,63128,Pewaukee,US,WI
7118383,https://www.boattrader.com/listing/1999-formula-252-ss-103604478/,power,power-expresscruiser,Formula,252 Ss,1999,used,25,8.5,,2019-06-17T14:20:49.000Z,fiberglass,other,1,0,,,,21900,Sturgeon Bay,US,WI
7091521,https://www.boattrader.com/listing/2019-starcraft-ex-22-r-103586483/,power,power-pontoon,Starcraft,EX 22 R,2019,new,22,8.5,,2019-05-22T17:10:28.000Z,fiberglass,other,1,0,,,,29866,Pewaukee,US,WI
7248691,https://www.boattrader.com/listing/2014-harris-220cx-103699264/,power,power-pontoon,Harris,220CX,2014,used,22,,,2019-10-12T04:02:15.000Z,fiberglass,other,1,0,,,,19997,Pewaukee,US,WI
7177447,https://www.boattrader.com/listing/1990-cruisers-yachts-3670-103647037/,power,power-expresscruiser,Cruisers Yachts,3670,1990,used,36,,,2019-08-09T04:04:28.000Z,fiberglass,gasoline,2,0,,,inboard,29995,Pewaukee,US,WI
7060066,https://www.boattrader.com/listing/2019-yamaha-boats-242-limited-s-e-series-103561493/,power,power-bowrider,Yamaha Boats,242 Limited S E-Series,2019,new,24,9,,2019-04-23T14:40:22.000Z,fiberglass,other,2,0,,,,67394,Pewaukee,US,WI
7053715,https://www.boattrader.com/listing/2005-sea-ray-260-sundancer-103556884/,power,power-expresscruiser,Sea Ray,260 Sundancer,2005,used,26,,,2019-04-17T15:55:56.000Z,fiberglass,other,1,0,,,,39995,Pewaukee,US,WI
7118353,https://www.boattrader.com/listing/2019-four-winns-hd-220-103604458/,power,power-bowrider,Four Winns,HD 220,2019,new,22,8.42,,2019-06-17T14:20:26.000Z,fiberglass,other,1,0,,,,69043,Pewaukee,US,WI
7060048,https://www.boattrader.com/listing/2019-glastron-bow-rider-gts-185-103561484/,power,power-bowrider,Glastron,Bow Rider GTS 185,2019,new,18,7.5,,2019-04-23T14:40:21.000Z,fiberglass,other,1,0,,,,38528,Pewaukee,US,WI
7118386,https://www.boattrader.com/listing/2015-lund-186-tyee-gl-103604446/,power,power-sportfish,Lund,186 Tyee GL,2015,used,19,8.17,,2019-06-17T14:20:50.000Z,fiberglass,gasoline,1,0,,,outboard,43995,Sturgeon Bay,US,WI
7057768,https://www.boattrader.com/listing/2014-eco-trawler-33-103559658/,power,power-trawler,Eco-Trawler,33,2014,used,33,8,,2019-04-21T18:55:08.000Z,fiberglass,gasoline,2,0,,,outboard,217000,Sturgeon Bay,US,WI
7146193,https://www.boattrader.com/listing/2004-meridian-408-motoryacht-103623649/,power,power-motor,Meridian,408 Motoryacht,2004,used,40,14.33,,2019-07-12T13:17:06.000Z,fiberglass,other,2,0,,,,179995,Pewaukee,US,WI
7239847,https://www.boattrader.com/listing/1990-sea-ray-330-sundancer-103693201/,power,power-cruiser,Sea Ray,330 Sundancer,1990,used,35,11.42,,2019-10-04T04:02:15.000Z,fiberglass,gasoline,2,0,,,,21995,Pewaukee,US,WI
7053703,https://www.boattrader.com/listing/1995-sea-ray-290-sundancer-103556871/,power,power-expresscruiser,Sea Ray,290 Sundancer,1995,used,29,9.67,,2019-04-17T15:55:56.000Z,fiberglass,other,1,0,,,,19995,Pewaukee,US,WI
7146544,https://www.boattrader.com/listing/2018-scarab-165impulse-103623891/,power,power-runabout,Scarab,165IMPULSE,2018,used,16,,,2019-07-13T04:04:26.000Z,fiberglass,other,1,0,,,,31995,Pewaukee,US,WI
7206850,https://www.boattrader.com/listing/2008-crownline-300-ls-103668947/,power,power-bowrider,Crownline,300 LS,2008,used,31,9.5,,2019-09-06T04:01:18.000Z,fiberglass,gasoline,2,0,,,inboard-outboard,58000,Marblehead,US,OH
7181989,https://www.boattrader.com/listing/2020-four-winns-190-horizon-103650319/,power,power-bowrider,Four Winns,190 Horizon,2020,new,19,7.92,,2019-08-14T04:05:00.000Z,fiberglass,other,1,0,,,,40914,Pewaukee,US,WI
7053694,https://www.boattrader.com/listing/1988-sea-ray-300-sundancer-103556954/,power,power-expresscruiser,Sea Ray,300 Sundancer,1988,used,30,,,2019-04-17T15:55:55.000Z,fiberglass,other,2,0,,,,11900,Pewaukee,US,WI
7053667,https://www.boattrader.com/listing/1988-cruisers-yachts-v66-103556924/,power,power-cruiser,Cruisers Yachts,V66,1988,used,26,,,2019-04-17T15:55:55.000Z,fiberglass,other,2,0,,,,16995,Pewaukee,US,WI
7060075,https://www.boattrader.com/listing/2019-scarab-scarab-165-165-id-103561525/,power,power-bowrider,Scarab,SCARAB 165 165 ID,2019,new,16,7,1598.35,2019-04-23T14:40:22.000Z,fiberglass,gasoline,1,0,,,,28621,Pewaukee,US,WI
7053787,https://www.boattrader.com/listing/2006-silverton-42-c-103557017/,power,power-sportfish,Silverton,42 C,2006,used,42,14.67,,2019-04-17T15:57:01.000Z,fiberglass,other,2,0,,,,224900,Sturgeon Bay,US,WI
7206865,https://www.boattrader.com/listing/2012-bayliner-185-bowrider-103668942/,power,power-bowrider,Bayliner,185 Bowrider,2012,used,18,,,2019-09-06T04:03:37.000Z,fiberglass,other,1,0,,,,17495,Sturgeon Bay,US,WI
7197523,https://www.boattrader.com/listing/2003-larson-210lxi-103660971/,power,power-bowrider,Larson,210LXI,2003,used,21,,,2019-08-28T04:03:03.000Z,fiberglass,other,1,0,,,,12250,Pewaukee,US,WI
7053607,https://www.boattrader.com/listing/2019-barletta-e-24q-103556840/,power,power-pontoon,Barletta,E 24Q,2019,new,24,9,,2019-04-17T15:55:53.000Z,fiberglass,other,1,0,,,,57236,Pewaukee,US,WI
7230634,https://www.boattrader.com/listing/2003-carver-444-cockpit-motor-yacht-103685297/,power,power-motor,Carver,444 Cockpit Motor Yacht,2003,used,44,13.92,,2019-09-26T04:02:11.000Z,fiberglass,diesel,2,0,,,inboard,199999,Pewaukee,US,WI
7236868,https://www.boattrader.com/listing/2020-four-winns-200hd-103690660/,power,power-bowrider,Four Winns,200HD,2020,new,20,8.33,,2019-10-02T04:02:08.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,49321,Pewaukee,US,WI
7053613,https://www.boattrader.com/listing/2019-barletta-l-21u-103556835/,power,power-pontoon,Barletta,L 21U,2019,new,21,9,,2019-04-17T15:55:54.000Z,fiberglass,other,1,0,,,,63585,Pewaukee,US,WI
7235578,https://www.boattrader.com/listing/2008-starcraft-2000-ltd-103689770/,power,power-deck,Starcraft,2000 LTD,2008,used,20,,,2019-10-01T04:02:14.000Z,fiberglass,other,1,0,,,,12995,Pewaukee,US,WI
7233370,https://www.boattrader.com/listing/2006-centurion-24-enzo-103687247/,power,power-skiwake,Centurion,24 Enzo,2006,used,24,,,2019-09-28T04:02:11.000Z,fiberglass,other,1,0,,,,42995,Pewaukee,US,WI
7053685,https://www.boattrader.com/listing/1998-maxum-4100-scr-103556964/,power,power-expresscruiser,Maxum,4100 SCR,1998,used,42,13.5,,2019-04-17T15:55:55.000Z,fiberglass,other,2,0,,,,84995,Pewaukee,US,WI
7059610,https://www.boattrader.com/listing/2019-sylvan-mirage-fish-8520-cruise-n-fish-103561002/,power,power-pontoon,Sylvan,Mirage Fish 8520 Cruise-n-Fish,2019,new,20,8.5,,2019-04-23T12:37:40.000Z,fiberglass,gasoline,1,0,,,outboard,23713,Madison,US,WI
7221580,https://www.boattrader.com/listing/2005-chaparral-216-sunesta-103679167/,power,power-bowrider,Chaparral,216 Sunesta,2005,used,21,,,2019-09-18T04:02:44.000Z,fiberglass,gasoline,1,0,,,,19999,Pewaukee,US,WI
7053757,https://www.boattrader.com/listing/1994-crownline-210-ccr-103557027/,power,power-cuddy,Crownline,210 CCR,1994,used,21,,,2019-04-17T15:57:00.000Z,fiberglass,other,1,0,,,,9500,Sturgeon Bay,US,WI
7254820,https://www.boattrader.com/listing/2015-misty-harbor-2285cubiscayne-103703088/,power,power-pontoon,Misty Harbor,2285CUBISCAYNE,2015,used,22,,,2019-10-18T04:00:20.000Z,fiberglass,other,1,0,,,,27995,Oshkosh,US,WI
7187962,https://www.boattrader.com/listing/2019-mastercraft-x-series-x22-103654409/,power,power-skiwake,Mastercraft,X Series X22,2019,new,22,9.5,,2019-08-20T04:04:04.000Z,fiberglass,other,1,0,,,,159000,Pewaukee,US,WI
7189642,https://www.boattrader.com/listing/2020-four-winns-220hd-103655352/,power,power-bowrider,Four Winns,220HD,2020,new,22,8.42,,2019-08-21T04:00:34.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,69646,Sturgeon Bay,US,WI
7243576,https://www.boattrader.com/listing/2020-mastercraft-x-series-x22-103695754/,power,power-skiwake,Mastercraft,X Series X22,2020,new,22,8.5,,2019-10-08T04:02:17.000Z,fiberglass,other,1,0,,,,184955,Pewaukee,US,WI
7254817,https://www.boattrader.com/listing/2009-cobalt-230-103703087/,power,power-runabout,Cobalt,230,2009,used,23,,,2019-10-18T04:00:19.000Z,fiberglass,other,1,0,,,,37995,Oshkosh,US,WI
7053691,https://www.boattrader.com/listing/1990-renken-2288waseamaster-103556960/,power,power-sportfish,Renken,2288WASEAMASTER,1990,used,22,8,,2019-04-17T15:55:55.000Z,fiberglass,other,1,0,,,,9995,Pewaukee,US,WI
7191283,https://www.boattrader.com/listing/1997-doral-300-se-103656347/,power,power-expresscruiser,Doral,300 Se,1997,used,30,10.17,,2019-08-22T04:02:26.000Z,fiberglass,other,2,0,,,,22995,Pewaukee,US,WI
7053598,https://www.boattrader.com/listing/2019-barletta-e-20q-103556824/,power,power-pontoon,Barletta,E 20Q,2019,new,20,9,,2019-04-17T15:55:53.000Z,fiberglass,other,1,0,,,,44821,Pewaukee,US,WI
7185688,https://www.boattrader.com/listing/2017-robalo-center-console-r180-103652903/,power,power-sportfish,Robalo,Center Console R180,2017,used,18,,,2019-08-17T04:02:17.000Z,fiberglass,gasoline,1,0,,,outboard,34995,Pewaukee,US,WI
7059643,https://www.boattrader.com/listing/2019-scout-xsf-sportfish-195-sportfish-103561235/,power,power-sportfish,Scout,XSF SPORTFISH 195 SPORTFISH,2019,new,19,9.84,,2019-04-23T12:37:46.000Z,fiberglass,other,1,0,,,,44188,Sturgeon Bay,US,WI
7238274,https://www.boattrader.com/listing/1987-hatteras-53-103692151/,power,power-motor,Hatteras,53,1987,used,53,15.83,,2019-10-03T04:01:19.000Z,fiberglass,diesel,2,0,,,,279900,Harrison Township,US,MI
7205601,https://www.boattrader.com/listing/2009-sea-ray-48-sundancer-103668081/,power,power-cruiser,Sea Ray,48 Sundancer,2009,used,48,,,2019-09-05T04:03:30.000Z,fiberglass,diesel,2,0,,,other,499000,Winthrop Harbor,US,IL
7146537,https://www.boattrader.com/listing/2018-scout-lxf-275-lxf-103623888/,power,power-center,Scout,LXF 275 LXF,2018,used,28,9,,2019-07-13T04:02:44.000Z,fiberglass,gasoline,2,0,,,outboard,164900,Harrison Township,US,MI
7053273,https://www.boattrader.com/listing/2019-starcraft-sls-3--103556472/,power,power-pontoon,Starcraft,SLS 3,2019,new,24,8.5,,2019-04-17T15:48:56.000Z,fiberglass,other,1,0,,,,45483,Harrison Township,US,MI
7149861,https://www.boattrader.com/listing/2008-g3-lx3-25c-103626174/,power,power-pontoon,G3,LX3 25C,2008,used,25,,,2019-07-17T04:03:40.000Z,aluminum,gasoline,1,0,,,outboard,27995,Antioch,US,IL
7220397,https://www.boattrader.com/listing/1995-monterey-276-monterey-103678319/,power,power-cuddy,Monterey,276 Monterey,1995,used,27,9.5,,2019-09-17T04:02:56.000Z,fiberglass,gasoline,2,0,,,inboard-outboard,23500,Grand Haven,US,MI
7187943,https://www.boattrader.com/listing/2019-mastercraft-xt-series-xt25-103654420/,power,power-skiwake,Mastercraft,XT Series XT25,2019,new,25,8.5,,2019-08-20T04:03:27.000Z,fiberglass,gasoline,1,0,,,inboard,159378,Volo,US,IL
7052823,https://www.boattrader.com/listing/2019-glastron-bow-rider-gts-185-103556168/,power,power-bowrider,Glastron,Bow Rider GTS 185,2019,new,18,7.5,,2019-04-17T15:16:00.000Z,fiberglass,other,1,0,,,,38528,Waterford,US,MI
7120302,https://www.boattrader.com/listing/2004-egg-harbor-37-sport-yacht-103605737/,power,power-motor,Egg Harbor,37 Sport Yacht,2004,used,38,13.5,,2019-06-19T07:41:21.000Z,fiberglass,other,2,0,,,,292995,Grand Haven,US,MI
7118346,https://www.boattrader.com/listing/1985-carver-32-convertible-103604481/,power,power-sportfish,Carver,32 Convertible,1985,used,32,1,,2019-06-17T14:19:56.000Z,fiberglass,other,2,0,,,,19999,Winthrop Harbor,US,IL
7244706,https://www.boattrader.com/listing/2011-chaparral-224-sunesta-103696513/,power,power-bowrider,Chaparral,224 Sunesta,2011,used,22,,,2019-10-09T04:01:56.000Z,fiberglass,other,1,0,,,,46995,Antioch,US,IL
7118361,https://www.boattrader.com/listing/2019-mastercraft-star-series-prostar-103604465/,power,power-skiwake,Mastercraft,Star Series ProStar,2019,new,20,8,,2019-06-17T14:20:28.000Z,fiberglass,other,1,0,,,,92990,Antioch,US,IL
7059525,https://www.boattrader.com/listing/2019-four-winns-260-horizon-103561111/,power,power-bowrider,Four Winns,260 Horizon,2019,new,26,9,,2019-04-23T12:37:14.000Z,fiberglass,other,1,0,,,,106354,Waterford,US,MI
7046325,https://www.boattrader.com/listing/1994-sea-ray-270-sundancer-103550896/,power,power-expresscruiser,Sea Ray,270 Sundancer,1994,used,27,,,2019-04-11T11:11:23.000Z,fiberglass,other,2,0,,,,18495,Bay City,US,MI
7204306,https://www.boattrader.com/listing/1990-cruisers-yachts-3670-esprit-103667226/,power,power-expresscruiser,Cruisers Yachts,3670 Esprit,1990,used,36,,,2019-09-04T04:02:49.000Z,fiberglass,gasoline,2,0,,,inboard,37500,Harrison Township,US,MI
7197514,https://www.boattrader.com/listing/2017-harris-220-solstice-sl-103660962/,power,power-pontoon,Harris,220 SOLSTICE/SL,2017,used,22,8.5,,2019-08-28T04:02:27.000Z,fiberglass,gasoline,1,0,,,outboard,42900,Antioch,US,IL
7218378,https://www.boattrader.com/listing/1997-sea-ray-400-sundancer-103676934/,power,power-expresscruiser,Sea Ray,400 Sundancer,1997,used,40,,,2019-09-14T04:04:03.000Z,fiberglass,other,2,0,,,,94900,Winthrop Harbor,US,IL
7079145,https://www.boattrader.com/listing/1995-chaparral-24signature-103577162/,power,power-runabout,Chaparral,24SIGNATURE,1995,used,24,,,2019-05-10T14:19:20.000Z,fiberglass,other,1,0,,,,7085,Volo,US,IL
7052740,https://www.boattrader.com/listing/2018-cruisers-yachts-cantius-60-cantius-103556115/,power,power-motor,Cruisers Yachts,CANTIUS 60 CANTIUS,2018,new,60,16.4,52999.17,2019-04-17T15:14:02.000Z,fiberglass,other,2,0,,,,1799900,Winthrop Harbor,US,IL
7052764,https://www.boattrader.com/listing/1990-doral-350bocagrande-103556092/,power,power-expresscruiser,Doral,350BOCAGRANDE,1990,used,35,,,2019-04-17T15:14:03.000Z,fiberglass,other,2,0,,,,26995,Winthrop Harbor,US,IL
7169092,https://www.boattrader.com/listing/1988-sea-ray-340-sundancer-103639706/,power,power-expresscruiser,Sea Ray,340 Sundancer,1988,used,34,,,2019-08-03T04:02:16.000Z,fiberglass,gasoline,2,0,,,inboard,18000,Grand Haven,US,MI
7192635,https://www.boattrader.com/listing/2013-yamaha-boats-210-sx-103657350/,power,power-jet,Yamaha Boats,210 SX,2013,used,21,8.5,,2019-08-23T04:01:31.000Z,fiberglass,gasoline,2,0,,,,26800,Harrison Township,US,MI
7146171,https://www.boattrader.com/listing/2016-scarab-165g-103623616/,power,power-jet,Scarab,165G,2016,used,16,,,2019-07-12T13:15:09.000Z,fiberglass,other,1,0,,,,15995,Waterford,US,MI
7052880,https://www.boattrader.com/listing/1997-chaparral-240-signature-103556227/,power,power-cruiser,Chaparral,240 Signature,1997,used,24,,,2019-04-17T15:16:02.000Z,fiberglass,other,1,0,,,,13900,Antioch,US,IL
7253355,https://www.boattrader.com/listing/1996-four-winns-190-horizon-103702095/,power,power-sportcruiser,Four Winns,190 Horizon,1996,used,19,,,2019-10-17T04:01:38.000Z,fiberglass,other,1,0,,,,3995,Volo,US,IL
7053822,https://www.boattrader.com/listing/2019-cruisers-yachts-flybridge-54-fly-103557080/,power,power-flybridge,Cruisers Yachts,FLYBRIDGE 54 FLY,2019,new,54,16,45898.08,2019-04-17T16:03:06.000Z,fiberglass,other,2,0,,,,2031976,Winthrop Harbor,US,IL
7059679,https://www.boattrader.com/listing/2019-glastron-bow-rider-gt-200-103561265/,power,power-bowrider,Glastron,Bow Rider GT 200,2019,new,20,8,,2019-04-23T12:38:24.000Z,fiberglass,other,1,0,,,,40878,Waterford,US,MI
7052979,https://www.boattrader.com/listing/2005-starcraft-2000-aurora-103556317/,power,power-bowrider,Starcraft,2000 Aurora,2005,used,20,,,2019-04-17T15:17:20.000Z,fiberglass,other,1,0,,,,5981,Volo,US,IL
7206858,https://www.boattrader.com/listing/2002-doral-330-se-103668929/,power,power-cruiser,Doral,330 Se,2002,used,33,,,2019-09-06T04:03:08.000Z,fiberglass,gasoline,2,0,,,inboard-outboard,29900,Winthrop Harbor,US,IL
