id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,price,sellerId,country,state
6984856,https://www.boattrader.com/listing/2019-scarab-165-g-103506650/,power,power-bowrider,Scarab,165 G,2019,new,15.9,8.5,,2019-02-11T09:04:27.000Z,fiberglass,gasoline,1,150,,,inboard,23988,34581,US,FL
7126140,https://www.boattrader.com/listing/2019-lund-boats-fury-xl-1625-sport-103610115/,power,power-center,Lund Boats,Fury XL 1625 Sport,2019,new,16.03,6.06,,2019-06-24T12:09:17.000Z,fiberglass,gasoline,1,0,,,outboard,16900,12711,US,KY
7135917,https://www.boattrader.com/listing/2014-premier-elite-250-i-o-103616893/,power,power-pontoon,Premier,Elite 250 I/O,2014,used,25,8.06,,2019-07-02T11:33:04.000Z,aluminum,gasoline,1,0,,,,34998,6276,US,TX
7248594,https://www.boattrader.com/listing/2008-formula-boats-40-pc-103699202/,power,power-cruiser,Formula Boats,40 PC,2008,used,42.07,12.08,,2019-10-11T17:18:21.000Z,fiberglass,diesel,1,0,,,,258995,61781,US,FL
7264247,https://www.boattrader.com/listing/2018-maori-54-04-103710681/,power,power-cruiser,Maori,54-04,2018,used,54,18,,2019-10-27T14:56:50.000Z,fiberglass,diesel,2,1600,2018,2018,inboard,1699000,258021,US,FL
7177317,https://www.boattrader.com/listing/2015-berkshire-210-cl-103646955/,power,power-pontoon,Berkshire,210 CL,2015,used,22.05,8.06,,2019-08-08T17:19:29.000Z,aluminum,gasoline,1,0,,,outboard,36995,52808,US,TX
7208945,https://www.boattrader.com/listing/2006-sea-ray-260-sundancer-103670065/,power,power-cruiser,Sea Ray,260 Sundancer,2006,used,26,8.06,,2019-09-07T17:26:37.000Z,fiberglass,gasoline,1,0,,,inboard,42900,51053,US,KY
7260654,https://www.boattrader.com/listing/2013-bennington-s-20sl-103708226/,power,power-pontoon,Bennington,S 20SL,2013,used,20,8.6,,2019-10-23T17:31:03.000Z,aluminum,gasoline,1,0,,,,19999,34349,US,SC
7135928,https://www.boattrader.com/listing/2015-centurion-boats-fs44-enzo-103616788/,power,power-skiwake,Centurion Boats,FS44 ENZO,2015,used,24.03,8.06,,2019-07-02T11:33:05.000Z,fiberglass,gasoline,1,0,,,v-drive,74998,6598,US,TX
7192500,https://www.boattrader.com/listing/2009-crownline-boats-240ex-103657256/,power,power-bowrider,Crownline Boats,240EX,2009,used,24,8.6,,2019-08-22T17:24:58.000Z,fiberglass,gasoline,1,0,,,,39999,5130,US,TX
7198722,https://www.boattrader.com/listing/2016-premier-solaris-250-rf-36-ptx-103662086/,power,power-pontoon,Premier,"SOLARIS 250 RF 36""PTX",2016,used,25.05,8.06,,2019-08-28T17:18:54.000Z,aluminum,gasoline,1,0,,,outboard,45999,34349,US,SC
7123355,https://www.boattrader.com/listing/2019-yamaha-jet-boat-ar-195-103607996/,power,power-jet,Yamaha Jet Boat,AR 195,2019,new,19.02,8,,2019-06-21T11:03:56.000Z,fiberglass,gasoline,1,0,,,,37899,52808,US,TX
7135929,https://www.boattrader.com/listing/2016-malibu-22-mxz-103616916/,power,power-skiwake,Malibu,22 MXZ,2016,used,22,8.06,,2019-07-02T11:33:05.000Z,fiberglass,gasoline,1,0,,,inboard,79998,6276,US,TX
6721061,https://www.boattrader.com/listing/2018-nauticstar-243dc-sport-deck-103324717/,power,power-other,NauticStar,243DC Sport Deck,2018,new,24,8.5,3373,2018-05-23T08:05:39.000Z,fiberglass,gasoline,1,250,,,outboard,,44169,US,MO
7215035,https://www.boattrader.com/listing/2014-moomba-mojo-103674628/,power,power-skiwake,Moomba,Mojo,2014,used,22.5,8.5,,2019-09-11T17:29:20.000Z,fiberglass,gasoline,1,0,,,,52999,5130,US,TX
7157769,https://www.boattrader.com/listing/2019-yamaha-jet-boat-242-limited-s-103631532/,power,power-jet,Yamaha Jet Boat,242 Limited S,2019,new,24,8.06,,2019-07-24T17:17:58.000Z,fiberglass,gasoline,1,0,,,,70699,52808,US,TX
7205385,https://www.boattrader.com/listing/2018-regal-bowrider-2800-103667954/,power,power-bowrider,Regal,Bowrider 2800,2018,used,28.04,9,,2019-09-04T17:24:43.000Z,fiberglass,gasoline,1,0,,,,124995,52808,US,TX
7157423,https://www.boattrader.com/listing/2020-boston-whaler-330-outrage-103710965/,power,power-sportfish,Boston Whaler,330 Outrage,2020,new,33,10.17,9000,2019-07-24T13:22:06.000Z,fiberglass,gasoline,2,600,,,outboard,,44163,US,CT
7241126,https://www.boattrader.com/listing/2015-bennington-2550rcb-103694131/,power,power-pontoon,Bennington,2550RCB,2015,used,25,8.06,,2019-10-04T17:07:21.000Z,aluminum,gasoline,1,0,,,outboard,63900,12711,US,KY
6915858,https://www.boattrader.com/listing/2019-harris-250-cx-sl-103460704/,power,power-pontoon,Harris,250 CX SL,2019,new,25,8.5,,2018-11-20T10:38:45.000Z,aluminum,gasoline,1,150,,,outboard-4s,45995,35079,US,NY
7237848,https://www.boattrader.com/listing/2019-godfrey-sweetwater-2286tt-103694882/,power,power-pontoon,Godfrey,Sweetwater 2286TT,2019,used,23,8.5,,2019-10-02T14:05:23.000Z,aluminum,gasoline,0,,,,,41990,35126,US,TX
7256320,https://www.boattrader.com/listing/2016-avalon-catalina-2385rl-103704937/,power,power-pontoon,Avalon,Catalina 2385RL,2016,used,23,8.5,,2019-10-19T09:41:58.000Z,aluminum,gasoline,0,,,,,34990,35126,US,TX
7073452,https://www.boattrader.com/listing/2005-fountain-42-executioner-103572878/,power,power-highperf,Fountain,42 Executioner,2005,used,42,8.5,,2019-05-06T07:54:14.000Z,fiberglass,gasoline,0,,,,,99990,35126,US,TX
7250985,https://www.boattrader.com/listing/2005-sea-ray-260-sundancer-103700746/,power,power-cruiser,Sea Ray,260 Sundancer,2005,used,28,8.5,7500,2019-10-15T09:53:06.000Z,fiberglass,gasoline,1,300,,,,49990,35126,US,TX
6920028,https://www.boattrader.com/listing/2015-nitro-z-7-103463120/,power,power-bass,Nitro,Z-7,2015,used,19,7.67,,2018-11-26T09:24:52.000Z,fiberglass,gasoline,0,,,,,26990,35126,US,TX
7184976,https://www.boattrader.com/listing/2006-fountain-48-express-cruiser-103652594/,power,power-expresscruiser,Fountain,48 Express Cruiser,2006,used,48,12,,2019-08-16T11:59:23.000Z,fiberglass,gasoline,0,,,,,399990,35126,US,TX
7215728,https://www.boattrader.com/listing/2015-centurion-boats-fs44-103675004/,power,power-skiwake,Centurion Boats,FS44,2015,used,24,8.06,,2019-09-12T09:24:07.000Z,fiberglass,gasoline,1,0,,,v-drive,88999,34349,US,SC
6964203,https://www.boattrader.com/listing/2019-nauticstar-28-xs-offshore-103492574/,power,power-sportfish,NauticStar,28 XS Offshore,2019,new,28,,,2019-01-21T18:36:15.000Z,fiberglass,gasoline,2,600,,,outboard,,44133,US,MO
7123416,https://www.boattrader.com/listing/2019-bennington-s-25ssr-103608069/,power,power-pontoon,Bennington,S 25SSR,2019,new,24.04,8.06,,2019-06-21T11:03:57.000Z,aluminum,gasoline,1,0,,,outboard,72575,52808,US,TX
7233699,https://www.boattrader.com/listing/1990-sea-ray-280-sundancer-103687452/,power,power-cruiser,Sea Ray,280 Sundancer,1990,used,29.08,10,,2019-09-28T09:03:37.000Z,fiberglass,gasoline,1,0,,,,18900,12711,US,KY
7220279,https://www.boattrader.com/listing/2006-cobalt-250-br-103678273/,power,power-bowrider,Cobalt,250 BR,2006,used,27.05,8.06,,2019-09-16T17:29:05.000Z,fiberglass,gasoline,1,0,,,,44900,51053,US,KY
7151021,https://www.boattrader.com/listing/2019-south-bay-500-series-523rs-3-0-103627015/,power,power-pontoon,South Bay,500 Series 523RS 3.0,2019,new,24.05,8.06,,2019-07-17T17:19:46.000Z,aluminum,gasoline,1,0,,,outboard,79999,231967,US,SC
7264493,https://www.boattrader.com/listing/1994-regal-ventra-6-8-103710775/,power,power-cuddy,Regal,Ventra 6.8,1994,used,22,8.5,4000,2019-10-28T06:04:18.000Z,fiberglass,gasoline,1,260,1994,1994,inboard-outboard,3500,10020,US,FL
7145663,https://www.boattrader.com/listing/2013-tahoe-q7i-103623343/,power,power-bowrider,Tahoe,Q7i,2013,used,20.06,8,,2019-07-12T09:09:44.000Z,fiberglass,gasoline,1,0,,,,25995,52808,US,TX
7139493,https://www.boattrader.com/listing/2017-bennington-25-qcw-i-o-103619386/,power,power-pontoon,Bennington,25 QCW I/O,2017,used,25,8,,2019-07-05T17:14:41.000Z,aluminum,gasoline,1,0,,,outboard,64998,6276,US,TX
7123278,https://www.boattrader.com/listing/2019-bennington-r-23rsfb-103607942/,power,power-pontoon,Bennington,R 23RSFB,2019,new,23.04,8,,2019-06-21T11:03:54.000Z,aluminum,gasoline,1,0,,,outboard,70264,52808,US,TX
7123323,https://www.boattrader.com/listing/2017-key-west-family-sportsman-219-fs-103607948/,power,power-center,Key West,FAMILY SPORTSMAN 219 FS,2017,used,21.09,8.06,,2019-06-21T11:03:55.000Z,fiberglass,gasoline,1,0,,,outboard,59995,52808,US,TX
7145766,https://www.boattrader.com/listing/2015-everglades-435-103623423/,power,power-other,Everglades,435,2015,used,43,12,,2019-07-12T10:26:32.000Z,fiberglass,gasoline,1,0,,,,439995,237811,US,FL
7206014,https://www.boattrader.com/listing/2020-scout-xsf-sportfish-235-xsf-103668351/,power,power-sportfish,Scout,XSF/SPORTFISH 235 XSF,2020,new,23.06,8.05,,2019-09-05T09:21:56.000Z,fiberglass,gasoline,1,0,,,outboard,105059,61725,US,AL
7179960,https://www.boattrader.com/listing/2020-sea-ray-sdx-270-outboard-103707972/,power,power-other,Sea Ray,SDX 270 Outboard,2020,new,27,,,2019-08-12T08:28:15.000Z,fiberglass,gasoline,1,300,,,outboard,,44187,US,NJ
7194771,https://www.boattrader.com/listing/1999-crownline-boats-202-103659039/,power,power-bowrider,Crownline Boats,202,1999,used,20,8.06,,2019-08-24T17:24:11.000Z,fiberglass,gasoline,1,0,,,,15999,5130,US,TX
7192506,https://www.boattrader.com/listing/2017-cobalt-26sd-103657215/,power,power-bowrider,Cobalt,26SD,2017,used,26,8.06,,2019-08-22T17:24:59.000Z,fiberglass,gasoline,1,0,,,,99999,5130,US,TX
6996756,https://www.boattrader.com/listing/2016-crownline-270-ss-103514096/,power,power-bowrider,Crownline,270 SS,2016,used,27,8.42,,2019-02-22T15:37:39.000Z,fiberglass,gasoline,1,300,,,inboard-outboard,65900,33991,US,PA
7135923,https://www.boattrader.com/listing/2017-mb-boats-tomcat-f24-103616908/,power,power-skiwake,Mb Boats,Tomcat F24,2017,used,26,8.04,,2019-07-02T11:33:04.000Z,fiberglass,gasoline,1,0,,,inboard,69998,6276,US,TX
7135554,https://www.boattrader.com/listing/2013-bennington-2275rlcp-103616470/,power,power-pontoon,Bennington,2275RLCP,2013,used,22.04,8.06,,2019-07-02T11:28:47.000Z,aluminum,gasoline,1,0,,,outboard,39995,52808,US,TX
7081029,https://www.boattrader.com/listing/2020-boston-whaler-350-realm-103706540/,power,power-sportfish,Boston Whaler,350 Realm,2020,new,35,10.83,13600,2019-05-13T12:55:24.000Z,other,gasoline,3,1350,,,outboard,,44115,US,FL
7238739,https://www.boattrader.com/listing/2011-regal-2100-lsr-103692403/,power,power-bowrider,Regal,2100 LSR,2011,used,21,8.06,,2019-10-03T09:02:24.000Z,fiberglass,gasoline,1,0,,,,34995,52808,US,TX
7219781,https://www.boattrader.com/listing/2007-sea-ray-220-sundeck-103677912/,power,power-bowrider,Sea Ray,220 Sundeck,2007,used,22,8.06,,2019-09-16T09:27:48.000Z,fiberglass,gasoline,1,0,,,,29900,51053,US,KY
7203960,https://www.boattrader.com/listing/2008-chaparral-190-ssi-103667063/,power,power-bowrider,Chaparral,190 SSi,2008,used,20,7.09,,2019-09-03T14:50:42.000Z,fiberglass,gasoline,1,0,,,,14995,52808,US,TX
7230402,https://www.boattrader.com/listing/2012-chaparral-18-h2o-ski-fish-103685154/,power,power-bowrider,Chaparral,18 H2O Ski & Fish,2012,used,18,7.06,,2019-09-25T16:56:55.000Z,fiberglass,gasoline,1,0,,,,18900,34349,US,SC
7126086,https://www.boattrader.com/listing/2019-lund-boats-renegade-1775-103610042/,power,power-center,Lund Boats,Renegade 1775,2019,new,17.09,7.09,,2019-06-24T12:08:54.000Z,fiberglass,gasoline,1,0,,,outboard,22900,12711,US,KY
7229061,https://www.boattrader.com/listing/2015-regency-254-dl3-103684236/,power,power-pontoon,Regency,254 DL3,2015,used,25,8.06,,2019-09-24T17:04:38.000Z,aluminum,gasoline,1,0,,,outboard,44985,6276,US,TX
7123286,https://www.boattrader.com/listing/2019-bennington-r-23rsfb-103607937/,power,power-pontoon,Bennington,R 23RSFB,2019,new,23.04,8,,2019-06-21T11:03:54.000Z,aluminum,gasoline,1,0,,,outboard,68604,52808,US,TX
7254545,https://www.boattrader.com/listing/2015-nautique-g23-ce-103702901/,power,power-skiwake,Nautique,G23 CE,2015,used,23,8.06,,2019-10-17T17:24:19.000Z,fiberglass,gasoline,1,0,,,inboard,99998,6598,US,TX
7160664,https://www.boattrader.com/listing/2015-tracker-deep-v-pro-guide-v-16-wt-103633520/,power,power-other,Tracker,Deep V Pro Guide V-16 WT,2015,used,16,7.04,,2019-07-26T17:20:33.000Z,fiberglass,gasoline,1,0,,,outboard,14995,52808,US,TX
7231823,https://www.boattrader.com/listing/2017-cobalt-r3-surf-103686248/,power,power-bowrider,Cobalt,R3 Surf,2017,used,23.1,8.06,,2019-09-26T17:01:27.000Z,fiberglass,gasoline,1,0,,,,96999,5130,US,TX
6746792,https://www.boattrader.com/listing/1991-hunt-yachts-surfhunter-25-103475071/,power,power-downeast,Hunt Yachts,Surfhunter 25,1991,used,25,9,,2018-06-14T13:22:03.000Z,fiberglass,gasoline,1,275,,,inboard-outboard,30000,16863,US,NY
7135719,https://www.boattrader.com/listing/2014-bayliner-185-bowrider-103616685/,power,power-bowrider,Bayliner,185 Bowrider,2014,used,18,7.07,,2019-07-02T11:30:47.000Z,fiberglass,gasoline,1,0,,,outboard,17999,34349,US,SC
7123500,https://www.boattrader.com/listing/2019-bennington-s-22ss-103608125/,power,power-pontoon,Bennington,S 22SS,2019,new,21.04,8.06,,2019-06-21T11:04:00.000Z,aluminum,gasoline,1,0,,,outboard,49428,52808,US,TX
7191117,https://www.boattrader.com/listing/2018-malibu-24-mxz-103656272/,power,power-skiwake,Malibu,24 MXZ,2018,used,24.5,8.06,,2019-08-21T17:24:47.000Z,fiberglass,gasoline,1,0,,,inboard,119998,6276,US,TX
7192457,https://www.boattrader.com/listing/2012-cobalt-276-103657180/,power,power-bowrider,Cobalt,276,2012,used,27,8.06,,2019-08-22T17:24:57.000Z,fiberglass,gasoline,1,0,,,,74999,5130,US,TX
7135701,https://www.boattrader.com/listing/2013-cobalt-296-103616633/,power,power-bowrider,Cobalt,296,2013,used,30.2,9.04,,2019-07-02T11:30:47.000Z,fiberglass,gasoline,1,0,,,,110999,34349,US,SC
7229768,https://www.boattrader.com/listing/1997-sea-ray-290-sundancer-103684674/,power,power-bowrider,Sea Ray,290 Sundancer,1997,used,29,8,,2019-09-25T09:02:40.000Z,fiberglass,gasoline,1,0,,,,29999,34349,US,SC
7238114,https://www.boattrader.com/listing/2018-crownline-boats-18ss-103692093/,power,power-bowrider,Crownline Boats,18SS,2018,used,18,8,,2019-10-02T17:06:32.000Z,fiberglass,gasoline,1,0,,,,29900,12711,US,KY
7201736,https://www.boattrader.com/listing/2011-regal-52-coupe-103664122/,power,power-cruiser,Regal,52 Coupe,2011,used,53,15.04,,2019-08-31T17:03:57.000Z,fiberglass,gasoline,1,0,,,,549999,57470,US,GA
7255854,https://www.boattrader.com/listing/2019-malibu-22-mxz-103704649/,power,power-skiwake,Malibu,22 MXZ,2019,used,22.05,8.06,,2019-10-18T17:23:29.000Z,fiberglass,gasoline,1,0,,,inboard,109998,6598,US,TX
7123440,https://www.boattrader.com/listing/2012-sea-doo-rxt-x-260-103608075/,power,power-pwc,Sea-Doo,RXT-X 260,2012,used,11.06,4,,2019-06-21T11:03:58.000Z,fiberglass,gasoline,1,0,,,,8995,52808,US,TX
7123275,https://www.boattrader.com/listing/2019-bennington-qx-25qxsbw-103607941/,power,power-pontoon,Bennington,QX 25QXSBW,2019,new,25.04,8.06,,2019-06-21T11:03:54.000Z,aluminum,gasoline,1,0,,,outboard,197763,52808,US,TX
7135731,https://www.boattrader.com/listing/2010-stingray-185-ls-103616672/,power,power-bowrider,Stingray,185 Ls,2010,used,18,8.05,,2019-07-02T11:30:48.000Z,fiberglass,gasoline,1,0,,,,13999,34349,US,SC
7123449,https://www.boattrader.com/listing/2018-bennington-28-qcw-esp-103608084/,power,power-pontoon,Bennington,28 QCW ESP,2018,new,28.04,8.06,,2019-06-21T11:03:58.000Z,aluminum,gasoline,1,0,,,outboard,89133,52808,US,TX
7251843,https://www.boattrader.com/listing/2016-key-west-family-sportsman-219-fs-103701151/,power,power-center,Key West,FAMILY SPORTSMAN 219 FS,2016,used,22,8.06,,2019-10-15T17:21:46.000Z,fiberglass,gasoline,1,0,,,outboard,49985,6598,US,TX
7135557,https://www.boattrader.com/listing/2013-epic-boats-21v-sk-103616467/,power,power-other,Epic Boats,21V/SK,2013,used,21,8.02,,2019-07-02T11:28:47.000Z,fiberglass,gasoline,1,0,,,v-drive,47995,52808,US,TX
7139921,https://www.boattrader.com/listing/2017-nitro-z-series-z19-103619660/,power,power-bass,Nitro,Z Series Z19,2017,used,19,7.06,,2019-07-06T17:08:59.000Z,fiberglass,gasoline,1,0,,,outboard,35998,61725,US,AL
7135400,https://www.boattrader.com/listing/2015-regal-53-sport-coupe-103616334/,power,power-cruiser,Regal,53 Sport Coupe,2015,used,53.2,15.4,,2019-07-02T11:24:39.000Z,fiberglass,gasoline,1,0,,,,641500,66928,US,FL
7192434,https://www.boattrader.com/listing/2017-glastron-gts205-103657226/,power,power-bowrider,Glastron,GTS205,2017,used,20,8,,2019-08-22T17:24:57.000Z,fiberglass,gasoline,1,0,,,,38999,5130,US,TX
7230407,https://www.boattrader.com/listing/2009-mako-marine-inshore-18-lts-103685196/,power,power-flats,Mako Marine,Inshore 18 LTS,2009,used,18,,,2019-09-25T16:58:58.000Z,fiberglass,gasoline,1,0,,,,14998,6276,US,TX
7240582,https://www.boattrader.com/listing/2001-lightwave-38-103693682/,sail,sail-catamaran,Lightwave,38,2001,used,38,21.83,,2019-10-04T11:07:22.000Z,fiberglass,diesel,1,27,,,,210000,21450,US,FL
7218711,https://www.boattrader.com/listing/1998-crest-25-family-fisherman-103677193/,power,power-pontoon,Crest,25 Family Fisherman,1998,used,25,8.06,,2019-09-14T09:28:35.000Z,aluminum,gasoline,1,0,,,outboard,8900,12711,US,KY
6951662,https://www.boattrader.com/listing/2019-harris-solstice-240-sl-103484117/,power,power-pontoon,Harris,Solstice 240 SL,2019,new,25.75,8.5,,2019-01-09T07:31:51.000Z,aluminum,gasoline,1,200,,,outboard,59995,35079,US,NY
7123347,https://www.boattrader.com/listing/2019-yamaha-jet-boat-275-se-103607988/,power,power-jet,Yamaha Jet Boat,275 SE,2019,new,27,9,,2019-06-21T11:03:56.000Z,fiberglass,gasoline,1,0,,,,118699,52808,US,TX
7123487,https://www.boattrader.com/listing/2019-bennington-s-21sl-103608150/,power,power-pontoon,Bennington,S 21SL,2019,new,20.04,8.06,,2019-06-21T11:04:00.000Z,aluminum,gasoline,1,0,,,outboard,39455,52808,US,TX
7253891,https://www.boattrader.com/listing/2016-cobalt-a28-103702414/,power,power-bowrider,Cobalt,A28,2016,used,28,8.05,,2019-10-17T09:30:23.000Z,fiberglass,gasoline,1,0,,,,114999,5130,US,TX
7229066,https://www.boattrader.com/listing/2013-monterey-m3-103684253/,power,power-bowrider,Monterey,M3,2013,used,24,8.06,,2019-09-24T17:04:41.000Z,fiberglass,gasoline,1,0,,,,49998,6276,US,TX
7231094,https://www.boattrader.com/listing/2008-tahoe-q6-ski-fish-103685619/,power,power-bowrider,Tahoe,Q6 Ski Fish,2008,used,21,8,,2019-09-26T08:55:12.000Z,fiberglass,gasoline,1,0,,,,18995,52808,US,TX
7263479,https://www.boattrader.com/listing/2016-tige-rzx-3-103710127/,power,power-skiwake,Tige,RZX 3,2016,used,23,8.5,,2019-10-25T17:21:50.000Z,fiberglass,gasoline,1,0,,,,94999,34349,US,SC
7149369,https://www.boattrader.com/listing/1985-bertram-yachts-54-conv-103625795/,power,power-motor,Bertram Yachts,54 CONV,1985,used,54,17.1,,2019-07-16T12:43:57.000Z,fiberglass,gasoline,1,0,,,,99000,66928,US,FL
7135394,https://www.boattrader.com/listing/2013-formula-boats-37-pc-103616328/,power,power-cruiser,Formula Boats,37 PC,2013,used,38.05,12,,2019-07-02T11:24:39.000Z,fiberglass,gasoline,1,0,,,outboard,218950,66928,US,FL
6850389,https://www.boattrader.com/listing/2020-azimut-verve-40-103662156/,power,power-mega,Azimut,Verve 40,2020,new,40,12.75,29762,2018-09-20T13:03:19.000Z,fiberglass,gasoline,3,1050,,,outboard,,164174,US,FL
7126073,https://www.boattrader.com/listing/2009-sea-ray-250-sundancer-103610063/,power,power-bowrider,Sea Ray,250 Sundancer,2009,used,25,8.06,,2019-06-24T12:08:54.000Z,fiberglass,gasoline,1,0,,,,46900,12711,US,KY
6898172,https://www.boattrader.com/listing/1980-sea-ranger-39-sedan-103453316/,power,power-trawler,Sea Ranger,39 Sedan,1980,used,39,13.67,23000,2018-11-02T10:33:55.000Z,fiberglass,diesel,2,240,,,inboard,59900,59322,US,FL
7204175,https://www.boattrader.com/listing/2019-cobalt-r3-103667162/,power,power-bowrider,Cobalt,R3,2019,used,23,8.6,,2019-09-03T17:09:56.000Z,fiberglass,gasoline,1,0,,,,89999,5130,US,TX
7230389,https://www.boattrader.com/listing/2009-crownline-boats-195-103685203/,power,power-bowrider,Crownline Boats,195,2009,used,19.05,7.08,,2019-09-25T16:54:45.000Z,fiberglass,gasoline,1,0,,,,24995,52808,US,TX
7143957,https://www.boattrader.com/listing/2016-yamaha-boats-242-ltd-s-103622151/,power,power-jet,Yamaha Boats,242 LTD S,2016,used,23.06,8.06,,2019-07-10T17:09:22.000Z,fiberglass,gasoline,1,0,,,,56995,52808,US,TX
7192157,https://www.boattrader.com/listing/2007-sea-ray-320-sundancer-103663124/,power,power-sportcruiser,Sea Ray,320 Sundancer,2007,used,32,11.42,14150,2019-08-22T13:39:00.000Z,fiberglass,gasoline,2,600,,,v-drive,100906,44133,US,MO
7229060,https://www.boattrader.com/listing/2010-malibu-21-vlx-103684187/,power,power-skiwake,Malibu,21 VLX,2010,used,21,8.06,,2019-09-24T17:04:38.000Z,fiberglass,gasoline,1,0,,,inboard,49998,6276,US,TX
7149371,https://www.boattrader.com/listing/2009-formula-boats-400-ss-103625793/,power,power-center,Formula Boats,400 SS,2009,used,41.06,11,,2019-07-16T12:43:57.000Z,fiberglass,gasoline,1,0,,,,279000,66928,US,FL
7241720,https://www.boattrader.com/listing/2019-lund-boats-1775-adventure-sprt-103694577/,power,power-bowrider,Lund Boats,1775 ADVENTURE SPRT,2019,used,17.05,7.07,,2019-10-05T17:05:52.000Z,fiberglass,gasoline,1,0,,,outboard,32900,12711,US,KY
7248591,https://www.boattrader.com/listing/2013-regal-24-fasdeck-103699203/,power,power-bowrider,Regal,24 Fasdeck,2013,used,24,,,2019-10-11T17:16:21.000Z,fiberglass,gasoline,1,0,,,,36500,66928,US,FL
7166330,https://www.boattrader.com/listing/2012-sea-ray-250-slx-103637732/,power,power-bowrider,Sea Ray,250 SLX,2012,used,26,8.06,,2019-07-31T17:15:16.000Z,fiberglass,gasoline,1,0,,,,58998,61725,US,AL
7196645,https://www.boattrader.com/listing/2012-godfrey-san-pan-2500-103660295/,power,power-pontoon,Godfrey,San Pan 2500,2012,used,277.9,8.06,,2019-08-27T09:20:22.000Z,aluminum,gasoline,1,0,,,outboard,52998,6276,US,TX
7198725,https://www.boattrader.com/listing/2015-chaparral-h2o-21-fs-103662078/,power,power-bowrider,Chaparral,H2O 21 FS,2015,used,21,8.4,,2019-08-28T17:24:24.000Z,fiberglass,gasoline,1,0,,,,32999,5130,US,TX
7251842,https://www.boattrader.com/listing/2012-centurion-boats-enzo-230v-103701178/,power,power-skiwake,Centurion Boats,ENZO 230V,2012,used,23,8.06,,2019-10-15T17:21:45.000Z,fiberglass,gasoline,1,0,,,inboard,48998,6598,US,TX
7139486,https://www.boattrader.com/listing/2019-yamaha-jet-boat-sx-210-103619391/,power,power-jet,Yamaha Jet Boat,SX 210,2019,new,19.02,8,,2019-07-05T17:10:32.000Z,fiberglass,gasoline,1,0,,,,45899,52808,US,TX
7123413,https://www.boattrader.com/listing/2019-bennington-s-25ssr-103608066/,power,power-pontoon,Bennington,S 25SSR,2019,new,24.04,8.06,,2019-06-21T11:03:57.000Z,aluminum,gasoline,1,0,,,outboard,69825,52808,US,TX
7216566,https://www.boattrader.com/listing/2013-tahoe-q41-sf-103675501/,power,power-bowrider,Tahoe,Q41 SF,2013,used,18,8.06,,2019-09-12T17:23:42.000Z,fiberglass,gasoline,1,0,,,,17995,52808,US,TX
7135391,https://www.boattrader.com/listing/2016-regal-32-express-103616386/,power,power-cruiser,Regal,32 Express,2016,used,32,10.04,,2019-07-02T11:24:38.000Z,fiberglass,gasoline,1,0,,,,189900,66928,US,FL
7233698,https://www.boattrader.com/listing/2007-chaparral-180-103687443/,power,power-bowrider,Chaparral,180,2007,used,18.03,7.02,,2019-09-28T09:03:37.000Z,fiberglass,gasoline,1,0,,,,13900,12711,US,KY
7192439,https://www.boattrader.com/listing/2010-sea-ray-240-sundeck-103657282/,power,power-bowrider,Sea Ray,240 Sundeck,2010,used,24,8,,2019-08-22T17:24:57.000Z,fiberglass,gasoline,1,0,,,,36999,5130,US,TX
6705387,https://www.boattrader.com/listing/2019-sea-ray-sdx-250-outboard-103436613/,power,power-other,Sea Ray,SDX 250 Outboard,2019,new,25,8.5,,2018-05-08T07:02:18.000Z,fiberglass,gasoline,1,250,,,outboard,,44103,US,FL
6897963,https://www.boattrader.com/listing/2015-prestige-450-s-103476745/,power,power-motor,Prestige,450 S,2015,used,45,14.08,24215,2018-10-12T00:00:00.000Z,fiberglass,diesel,2,870,,,inboard,474900,5017,US,IL
7244526,https://www.boattrader.com/listing/2001-sea-ray-410-sundancer-103696428/,power,power-cruiser,Sea Ray,410 Sundancer,2001,used,41,13.1,,2019-10-08T17:12:29.000Z,fiberglass,gasoline,1,0,,,inboard,109900,12711,US,KY
7123479,https://www.boattrader.com/listing/2019-bennington-s-21sf-103608167/,power,power-pontoon,Bennington,S 21SF,2019,new,21.11,8.06,,2019-06-21T11:03:59.000Z,aluminum,gasoline,1,0,,,outboard,39642,52808,US,TX
7204176,https://www.boattrader.com/listing/2012-cobalt-242-wss-103667161/,power,power-bowrider,Cobalt,242 WSS,2012,used,24,8.6,,2019-09-03T17:09:57.000Z,fiberglass,gasoline,1,0,,,,62999,5130,US,TX
7153262,https://www.boattrader.com/listing/2013-bayliner-185-bowrider-103628577/,power,power-bowrider,Bayliner,185 Bowrider,2013,used,18,8,,2019-07-19T17:21:28.000Z,fiberglass,gasoline,1,0,,,,16999,34349,US,SC
7186319,https://www.boattrader.com/listing/2002-chaparral-186-ssi-103653387/,power,power-bowrider,Chaparral,186 SSi,2002,used,18.06,8.02,,2019-08-17T17:19:46.000Z,fiberglass,gasoline,1,0,,,,13995,52808,US,TX
7155293,https://www.boattrader.com/listing/2014-chaparral-244-sunesta-103629829/,power,power-bowrider,Chaparral,244 Sunesta,2014,used,24.04,8.06,,2019-07-22T17:21:07.000Z,fiberglass,gasoline,1,0,,,,47857,6276,US,TX
