id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,city,country,state,zip
6820057,https://www.boattrader.com/listing/2019-hurricane-sundeck-2000-ob-103396185/,power,power-deck,Hurricane,SunDeck 2000 OB,2019,new,20,8.5,2950,2018-08-24T15:40:33.000Z,fiberglass,gasoline,1,Niceville,US,FL,32578
7192937,https://www.boattrader.com/listing/2020-yamaha-waverunner-vx-cruiser-ho-103657565/,power,power-pwc,Yamaha WaveRunner,VX Cruiser HO,2020,new,11,3,,2019-08-23T08:15:42.000Z,fiberglass,gasoline,1,Miami,US,FL,33142
6783266,https://www.boattrader.com/listing/2019-hurricane-sundeck-2200-dc-ob-103369539/,power,power-deck,Hurricane,SunDeck 2200 DC OB,2019,new,22,8.5,3100,2018-07-23T07:03:27.000Z,fiberglass,gasoline,1,Niceville,US,FL,32578
7247736,https://www.boattrader.com/listing/2011-sea-ray-350-sundancer-103699633/,power,power-cruiser,Sea Ray,350 Sundancer,2011,used,35,11.5,15400,2019-10-11T06:37:42.000Z,fiberglass,gasoline,2,Boca Raton,US,FL,33487
7058858,https://www.boattrader.com/listing/2012-correct-craft-super-air-natique-210-103560490/,power,power-bowrider,Correct Craft,Super Air Natique 210,2012,used,21,,,2019-04-22T19:21:25.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
7201145,https://www.boattrader.com/listing/2003-sea-ray-220-sundeck-103663737/,power,power-bowrider,Sea Ray,220 Sundeck,2003,used,24,,,2019-08-30T19:03:01.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
7059957,https://www.boattrader.com/listing/2019-sanpan-2810-sbw-twin-103561381/,power,power-pontoon,Sanpan,2810 SBW TWIN,2019,new,28,10,5200,2019-04-23T14:23:50.000Z,aluminum,gasoline,2,Niceville,US,FL,32578
7208180,https://www.boattrader.com/listing/1980-ranger-275-v-103669548/,power,power-fresh,Ranger,275 V,1980,used,17,,,2019-09-06T19:02:08.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
6897689,https://www.boattrader.com/listing/2019-starcraft-mdx-211-e-ob-103450945/,power,power-deck,Starcraft,MDX 211 E OB,2019,new,21,102,,2018-11-01T19:05:28.000Z,fiberglass,other,1,Lincolnton,US,GA,30817
6847985,https://www.boattrader.com/listing/2000-moomba-mobius-103417124/,power,power-skifish,Moomba,Mobius,2000,used,21,,,2018-09-18T19:03:24.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
7246055,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2400-ob-103697480/,power,power-deck,Hurricane,SUNDECK SD 2400 OB,2019,new,24,9,,2019-10-09T19:03:19.000Z,fiberglass,other,1,Miami,US,FL,33166
7233916,https://www.boattrader.com/listing/2000-contender-21-open-103687608/,power,power-center,Contender,21 Open,2000,used,21,8.25,2300,2019-09-28T14:15:48.000Z,fiberglass,gasoline,1,Sumter,US,SC,29150
7139954,https://www.boattrader.com/listing/2019-cobia-301-cc-center-console-103619692/,power,power-center,Cobia,301 CC Center Console,2019,new,30,10,,2019-07-06T19:02:09.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7191143,https://www.boattrader.com/listing/2020-nauticstar-195-bay-103656289/,power,power-bay,NauticStar,195 Bay,2020,new,18,93,,2019-08-21T19:02:27.000Z,fiberglass,other,1,Lincolnton,US,GA,30817
6949313,https://www.boattrader.com/listing/2019-sportsman-heritage-211-center-console-103482709/,power,power-center,Sportsman,Heritage 211 Center Console,2019,new,21,9,,2019-01-05T18:07:35.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
6611090,https://www.boattrader.com/listing/1989-starcraft-2048-1-103245697/,power,power-jon,Starcraft,2048-1,1989,used,16,,,2018-02-09T18:19:29.000Z,aluminum,other,1,Six Mile,US,SC,29682
7248614,https://www.boattrader.com/listing/2020-sportsman-masters-267oe-103699223/,power,power-bay,Sportsman,Masters 267OE,2020,new,27,9,,2019-10-11T19:01:57.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7241102,https://www.boattrader.com/listing/2019-bryant-speranza-103694180/,power,power-bowrider,Bryant,Speranza,2019,new,21,,,2019-10-04T17:02:29.000Z,other,other,1,Buford,US,GA,30518
6968192,https://www.boattrader.com/listing/2019-sportsman-masters-247-bay-boat-103495623/,power,power-bay,Sportsman,Masters 247 Bay Boat,2019,new,24,9,,2019-01-24T18:09:12.000Z,fiberglass,other,1,Miami,US,FL,33166
6838454,https://www.boattrader.com/listing/1996-hallett-300-t105-closed-bow-103410638/,power,power-cuddy,Hallett,300 T105 Closed Bow,1996,used,30,,,2018-09-10T19:03:54.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
6912572,https://www.boattrader.com/listing/2019-nauticstar-243-dc-103458924/,power,power-deck,NauticStar,243 DC,2019,new,24,,,2018-11-15T17:39:47.000Z,fiberglass,other,1,Pensacola,US,FL,32507
7056863,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2690-ob-103559006/,power,power-deck,Hurricane,SunDeck SD 2690 OB,2019,new,26,9,,2019-04-19T19:16:00.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7246046,https://www.boattrader.com/listing/2020-hurricane-sundeck-sd-2400-ob-103697479/,power,power-deck,Hurricane,SUNDECK SD 2400 OB,2020,new,24,9,,2019-10-09T19:02:19.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7153295,https://www.boattrader.com/listing/2019-cobia-262-center-console-103628602/,power,power-center,Cobia,262 Center Console,2019,new,26,9,,2019-07-19T19:02:04.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7183620,https://www.boattrader.com/listing/2019-sweetwater-2086-f-103651451/,power,power-pontoon,Sweetwater,2086 F,2019,new,20,8.5,1816,2019-08-15T09:21:12.000Z,aluminum,gasoline,1,Destin,US,FL,32541
7241741,https://www.boattrader.com/listing/2020-sportsman-masters-247-bay-boat-103694595/,power,power-bay,Sportsman,Masters 247 Bay Boat,2020,new,24,9,,2019-10-05T19:03:16.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7042397,https://www.boattrader.com/listing/2019-sportsman-heritage-211-center-console-103547864/,power,power-center,Sportsman,Heritage 211 Center Console,2019,new,21,9,,2019-04-08T09:53:15.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7233285,https://www.boattrader.com/listing/2018-tidewater-2400-bay-max-103687199/,power,power-bay,Tidewater,2400 Bay Max,2018,new,24,8.67,2700,2019-09-27T18:52:29.000Z,fiberglass,gasoline,1,Sumter,US,SC,29150
7202630,https://www.boattrader.com/listing/1999-landau-dx-18-103664663/,power,power-pontoon,Landau,DX 18,1999,used,18,,,2019-09-02T19:02:20.000Z,aluminum,other,1,Lake Havasu City,US,,86403
6392051,https://www.boattrader.com/listing/1981-delta-van-cruiser-van-cruiser-103167047/,power,power-cuddy,delta-van-cruiser,Van Cruiser,1981,used,26,,,2017-10-05T19:02:03.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
7139951,https://www.boattrader.com/listing/2019-cobia-301-cc-center-console-103619680/,power,power-center,Cobia,301 CC Center Console,2019,new,30,10,,2019-07-06T19:02:08.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7233279,https://www.boattrader.com/listing/2018-tidewater-1800-bay-max-103687186/,power,power-bay,Tidewater,1800 Bay Max,2018,new,18,7.67,1250,2019-09-27T18:03:46.000Z,fiberglass,gasoline,1,Sumter,US,SC,29150
7197368,https://www.boattrader.com/listing/2006-tracker-tahoe-q7i-103660908/,power,power-bowrider,Tracker,TAHOE Q7I,2006,used,21,,,2019-08-27T19:02:02.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
6949310,https://www.boattrader.com/listing/2019-sportsman-heritage-211-center-console-103482710/,power,power-center,Sportsman,Heritage 211 Center Console,2019,new,21,9,,2019-01-05T18:07:31.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
6611087,https://www.boattrader.com/listing/1993-jc-mfg-suntoon-103245693/,power,power-pontoon,JC MFG,SunToon,1993,used,20,,,2018-02-09T18:19:25.000Z,aluminum,other,1,Six Mile,US,SC,29682
7022453,https://www.boattrader.com/listing/2019-excel-2172-stalker-cc-103532973/,power,power-aluminum,Excel,2172 Stalker CC,2019,new,21,94,,2019-03-19T19:13:01.000Z,aluminum,other,1,Lincolnton,US,GA,30817
7176047,https://www.boattrader.com/listing/2019-hurricane-fundeck-fd-226-ob-103646075/,power,power-deck,Hurricane,FunDeck FD 226 OB,2019,new,22,8,,2019-08-07T19:01:08.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7225481,https://www.boattrader.com/listing/2019-polar-kraft-dakota-mv1448lw-103681972/,power,power-fresh,Polar Kraft,Dakota MV1448LW,2019,new,20,,,2019-09-20T17:07:39.000Z,other,other,1,Waterville,US,ME,04901
6968189,https://www.boattrader.com/listing/2019-sportsman-masters-247-bay-boat-103495616/,power,power-bay,Sportsman,Masters 247 Bay Boat,2019,new,24,9,,2019-01-24T18:09:10.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7098563,https://www.boattrader.com/listing/2019-pathfinder-2600-trs-103591637/,power,power-bay,Pathfinder,2600 TRS,2019,new,26,9,,2019-05-31T04:34:25.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
6939821,https://www.boattrader.com/listing/2019-starcraft-sls-3-103475790/,power,power-pontoon,Starcraft,SLS-3,2019,new,25,102,,2018-12-17T18:11:56.000Z,aluminum,other,1,Lincolnton,US,GA,30817
7209272,https://www.boattrader.com/listing/2020-sportsman-masters-207-bay-boat-103670286/,power,power-bay,Sportsman,Masters 207 Bay Boat,2020,new,20,8,,2019-09-08T19:01:31.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7241738,https://www.boattrader.com/listing/2020-sportsman-masters-247-bay-boat-103694596/,power,power-bay,Sportsman,Masters 247 Bay Boat,2020,new,24,9,,2019-10-05T19:03:16.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7153898,https://www.boattrader.com/listing/2017-bimini-269-center-console-103628964/,power,power-center,Bimini,269 Center Console,2017,used,28,10,,2019-07-20T19:02:00.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7194782,https://www.boattrader.com/listing/2020-pathfinder-2400-trs-bay-boat-103659045/,power,power-bay,Pathfinder,2400 TRS Bay Boat,2020,new,24,9,,2019-08-24T19:02:13.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
6949538,https://www.boattrader.com/listing/2019-sportsman-heritage-241-center-console-103482866/,power,power-center,Sportsman,Heritage 241 Center Console,2019,new,24,9,,2019-01-06T18:07:18.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7106190,https://www.boattrader.com/listing/2019-aqua-patio-250-xp-103597298/,power,power-pontoon,Aqua Patio,250 XP,2019,new,27,8.5,3573,2019-06-07T08:26:38.000Z,aluminum,gasoline,1,Destin,US,FL,32541
7189535,https://www.boattrader.com/listing/2016-tracker-pro-190-tx-103655302/,power,power-bass,Tracker,Pro 190 TX,2016,used,19,8,,2019-08-20T19:02:08.000Z,aluminum,other,1,Vero Beach,US,FL,32960
7176044,https://www.boattrader.com/listing/2019-hurricane-fundeck-fd-226-ob-103646074/,power,power-deck,Hurricane,FunDeck FD 226 OB,2019,new,22,8,,2019-08-07T19:01:07.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7015733,https://www.boattrader.com/listing/2019-nauticstar-215xts-103528349/,power,power-bay,NauticStar,215XTS,2019,new,21,98,,2019-03-12T19:06:30.000Z,fiberglass,other,1,Lincolnton,US,GA,30817
6583514,https://www.boattrader.com/listing/1993-sun-tracker-24-party-barge-103227555/,power,power-pontoon,Sun Tracker,24 Party Barge,1993,used,24,,,2018-01-15T18:19:37.000Z,aluminum,other,1,Six Mile,US,SC,29682
7020440,https://www.boattrader.com/listing/2019-sportsman-open-312-center-console-103531583/,power,power-center,Sportsman,Open 312 Center Console,2019,new,31,10,,2019-03-17T19:08:12.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7203359,https://www.boattrader.com/listing/2012-polar-kraft-b1724-103666500/,power,power-pontoon,Polar Kraft,B1724,2012,new,20,,,2019-09-03T11:05:30.000Z,other,other,1,Waterville,US,ME,04901
7180811,https://www.boattrader.com/listing/2019-barletta-l25uc-103649505/,power,power-pontoon,Barletta,L25UC,2019,new,25,,,2019-08-12T19:01:55.000Z,aluminum,other,1,Lake Havasu City,US,,86403
7042424,https://www.boattrader.com/listing/2019-sportsman-heritage-241-center-console-103547839/,power,power-center,Sportsman,Heritage 241 Center Console,2019,new,24,9,,2019-04-08T09:57:32.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7042406,https://www.boattrader.com/listing/2019-hurricane-fundeck-fd-236sb-103547862/,power,power-deck,Hurricane,FunDeck FD 236SB,2019,new,24,9,,2019-04-08T09:55:01.000Z,fiberglass,other,1,Miami,US,FL,33166
6941603,https://www.boattrader.com/listing/2019-nauticstar-22-xs-103477222/,power,power-center,NauticStar,22 XS,2019,new,22,,,2018-12-19T17:49:37.000Z,fiberglass,other,1,Pensacola,US,FL,32507
7122443,https://www.boattrader.com/listing/2020-sportsman-masters-207-bay-boat-103607244/,power,power-bay,Sportsman,Masters 207 Bay Boat,2020,new,20,8,,2019-06-20T19:01:41.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7132127,https://www.boattrader.com/listing/2019-sportsman-open-312-center-console-103614047/,power,power-center,Sportsman,Open 312 Center Console,2019,new,31,10,,2019-06-28T19:02:13.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7233287,https://www.boattrader.com/listing/2020-sportsman-masters-267-bay-boat-103687208/,power,power-bay,Sportsman,Masters 267 Bay Boat,2020,new,27,9,,2019-09-27T19:01:45.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
6650048,https://www.boattrader.com/listing/2018-starcraft-sls-3-103273215/,power,power-pontoon,Starcraft,SLS-3,2018,new,23,102,,2018-03-16T19:28:39.000Z,aluminum,other,1,Six Mile,US,SC,29682
7042400,https://www.boattrader.com/listing/2019-sportsman-heritage-211-center-console-103547861/,power,power-center,Sportsman,Heritage 211 Center Console,2019,new,21,9,,2019-04-08T09:53:15.000Z,fiberglass,other,1,Miami,US,FL,33166
7153307,https://www.boattrader.com/listing/2019-sportsman-heritage-231-center-console-103628618/,power,power-center,Sportsman,Heritage 231 Center Console,2019,new,23,9,,2019-07-19T19:02:25.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7162154,https://www.boattrader.com/listing/2019-hurricane-fundeck-fd-226-ob-103634733/,power,power-deck,Hurricane,FunDeck FD 226 OB,2019,new,22,8,,2019-07-28T19:01:34.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7133126,https://www.boattrader.com/listing/2019-blackfin-272cc-center-console-103614789/,power,power-center,Blackfin,272CC Center Console,2019,new,27,9,,2019-06-30T19:01:23.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
6947804,https://www.boattrader.com/listing/2019-sportsman-heritage-231-center-console-103481602/,power,power-center,Sportsman,Heritage 231 Center Console,2019,new,23,9,,2019-01-03T18:06:30.000Z,fiberglass,other,1,Miami,US,FL,33166
7253198,https://www.boattrader.com/listing/2019-sportsman-masters-247-bay-boat-103702028/,power,power-bay,Sportsman,Masters 247 Bay Boat,2019,used,24,9,,2019-10-16T19:02:13.000Z,fiberglass,other,1,Miami,US,FL,33166
7047938,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2200-ob-103552642/,power,power-deck,Hurricane,SUNDECK SD 2200 OB,2019,new,22,9,,2019-04-12T15:22:47.000Z,fiberglass,other,1,Miami,US,FL,33166
7140242,https://www.boattrader.com/listing/2019-sportsman-open-232-center-console-103619892/,power,power-center,Sportsman,Open 232 Center Console,2019,new,23,9,,2019-07-07T19:03:07.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
7203362,https://www.boattrader.com/listing/2015-yamah-f20lpa-103666517/,power,power-pontoon,Yamah,F20LPA,2015,new,20,,,2019-09-03T11:05:30.000Z,other,other,1,Waterville,US,ME,04901
7090373,https://www.boattrader.com/listing/2019-excel-2172-stalker-cc-103585475/,power,power-aluminum,Excel,2172 Stalker CC,2019,new,21,72,,2019-05-21T20:58:33.000Z,aluminum,other,1,Six Mile,US,SC,29682
7042409,https://www.boattrader.com/listing/2019-hurricane-fundeck-fd-236sb-103547831/,power,power-deck,Hurricane,FunDeck FD 236SB,2019,new,24,9,,2019-04-08T09:55:02.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7229021,https://www.boattrader.com/listing/2020-nauticstar-2102-legacy-103684216/,power,power-center,NauticStar,2102 Legacy,2020,new,20,,,2019-09-24T16:52:54.000Z,other,other,1,Pensacola,US,FL,32507
6820853,https://www.boattrader.com/listing/2019-hurricane-217-sundeck-ob-103396751/,power,power-deck,Hurricane,217 SunDeck OB,2019,new,21,9,,2018-08-25T21:12:20.000Z,fiberglass,other,1,Islamorada,US,FL,33036
7132124,https://www.boattrader.com/listing/2019-sportsman-open-312-center-console-103614045/,power,power-center,Sportsman,Open 312 Center Console,2019,new,31,10,,2019-06-28T19:02:13.000Z,fiberglass,other,1,Miami,US,FL,33166
6948827,https://www.boattrader.com/listing/2019-blackfin-242cc-center-console-103482325/,power,power-center,Blackfin,242CC Center Console,2019,new,25,9,,2019-01-04T18:07:54.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
6913715,https://www.boattrader.com/listing/2019-cobia-280-dc-dual-console-103459631/,power,power-dualconsole,Cobia,280 DC Dual Console,2019,new,28,10,,2018-11-16T18:01:39.000Z,fiberglass,other,1,Miami,US,FL,33166
7153304,https://www.boattrader.com/listing/2019-sportsman-heritage-231-center-console-103628615/,power,power-center,Sportsman,Heritage 231 Center Console,2019,new,23,9,,2019-07-19T19:02:24.000Z,fiberglass,other,1,Miami,US,FL,33166
7215077,https://www.boattrader.com/listing/2020-sportsman-open-212-center-console-103674654/,power,power-center,Sportsman,Open 212 Center Console,2020,new,21,9,,2019-09-11T19:02:47.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
6947798,https://www.boattrader.com/listing/2019-sportsman-heritage-231-center-console-103481603/,power,power-center,Sportsman,Heritage 231 Center Console,2019,new,23,9,,2019-01-03T18:06:24.000Z,fiberglass,other,1,Fort Lauderdale,US,FL,33315
6926810,https://www.boattrader.com/listing/2019-starcraft-2000-limited-o-b-103467777/,power,power-deck,Starcraft,2000 LIMITED O/B,2019,new,20,102,,2018-12-03T18:11:19.000Z,fiberglass,other,1,Lincolnton,US,GA,30817
7140239,https://www.boattrader.com/listing/2019-sportsman-open-232-center-console-103619895/,power,power-center,Sportsman,Open 232 Center Console,2019,new,23,9,,2019-07-07T19:03:07.000Z,fiberglass,other,1,Miami,US,FL,33166
7079888,https://www.boattrader.com/listing/2019-sportsman-open-282-center-console-103577867/,power,power-center,Sportsman,Open 282 Center Console,2019,new,28,9,,2019-05-11T19:05:41.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7047947,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2200-ob-103552639/,power,power-deck,Hurricane,SUNDECK SD 2200 OB,2019,new,22,9,,2019-04-12T15:22:55.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
6820868,https://www.boattrader.com/listing/2019-hurricane-217-sundeck-ob-103396770/,power,power-deck,Hurricane,217 SunDeck OB,2019,new,21,9,,2018-08-25T21:12:25.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7065071,https://www.boattrader.com/listing/2019-hurricane-sundeck-sd-2200-ob-103565268/,power,power-deck,Hurricane,SUNDECK SD 2200 OB,2019,new,22,9,,2019-04-27T19:11:43.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7169864,https://www.boattrader.com/listing/2020-nauticstar-28-xs-103640266/,power,power-sportfish,NauticStar,28 XS,2020,new,28,,,2019-08-04T16:46:36.000Z,other,other,1,Pensacola,US,FL,32507
7143980,https://www.boattrader.com/listing/2020-hurricane-218-sundeck-sport-ob-103622170/,power,power-deck,Hurricane,218 SunDeck Sport OB,2020,new,21,9,,2019-07-10T19:02:04.000Z,fiberglass,other,1,Vero Beach,US,FL,32960
7099607,https://www.boattrader.com/listing/2019-sportsman-open-312-center-console-103592582/,power,power-center,Sportsman,Open 312 Center Console,2019,new,31,10,,2019-06-01T01:09:20.000Z,fiberglass,other,1,West Palm Beach,US,FL,33415
7129673,https://www.boattrader.com/listing/2019-blackfin-242cc-center-console-103612283/,power,power-center,Blackfin,242CC Center Console,2019,new,25,9,,2019-06-26T19:01:19.000Z,fiberglass,other,1,Miami,US,FL,33166
7108913,https://www.boattrader.com/listing/2019-aqua-patio-259-sbw-103599254/,power,power-pontoon,Aqua Patio,259 SBW,2019,new,25.17,8.5,3573,2019-06-10T13:32:14.000Z,aluminum,gasoline,1,Destin,US,FL,32541
6655262,https://www.boattrader.com/listing/2018-starcraft-ex22-r-103276821/,power,power-pontoon,Starcraft,EX22 R,2018,new,22,102,,2018-03-21T19:26:13.000Z,aluminum,other,1,Six Mile,US,SC,29682
7251887,https://www.boattrader.com/listing/1987-commander-closed-bow-103701199/,power,power-bowrider,Commander,Closed Bow,1987,used,19,,,2019-10-15T19:02:50.000Z,fiberglass,other,1,Lake Havasu City,US,,86403
6886415,https://www.boattrader.com/listing/2019-premier-echo-240-103443976/,power,power-pontoon,Premier,Echo 240,2019,new,24,,,2018-10-23T19:04:09.000Z,aluminum,other,1,Lake Havasu City,US,,86403
